DISTRICT,D200A001S16R,D200AC01S16R,D200AM01S16R,D200AR01S16R,D200AS01S16R,D200AW01S16R,D300A001S16R,D300AC01S16R,D300AM01S16R,D300AR01S16R,D300AS01S16R,D300AW01S16R,D400A001S16R,D400AC01S16R,D400AM01S16R,D400AR01S16R,D400AS01S16R,D400AW01S16R,DA00A001S16R,DA00AC01S16R,DA00AM01S16R,DA00AR01S16R,DA00AS01S16R,DA00AW01S16R,DB00A001S16R,DB00AC01S16R,DB00AM01S16R,DB00AR01S16R,DB00AS01S16R,DB00AW01S16R,DE00A001S16R,DE00AC01S16R,DE00AM01S16R,DE00AR01S16R,DE00AS01S16R,DE00AW01S16R,DF00A001S16R,DF00AC01S16R,DF00AM01S16R,DF00AR01S16R,DF00AS01S16R,DF00AW01S16R,DH00A001S16R,DH00AC01S16R,DH00AM01S16R,DH00AR01S16R,DH00AS01S16R,DH00AW01S16R,DI00A001S16R,DI00AC01S16R,DI00AM01S16R,DI00AR01S16R,DI00AS01S16R,DI00AW01S16R,DL00A001S16R,DL00AC01S16R,DL00AM01S16R,DL00AR01S16R,DL00AS01S16R,DL00AW01S16R,DM00A001S16R,DM00AC01S16R,DM00AM01S16R,DM00AR01S16R,DM00AS01S16R,DM00AW01S16R,DR00A001S16R,DR00AC01S16R,DR00AM01S16R,DR00AR01S16R,DR00AS01S16R,DR00AW01S16R,DS00A001S16R,DS00AC01S16R,DS00AM01S16R,DS00AR01S16R,DS00AS01S16R,DS00AW01S16R,DW00A001S16R,DW00AC01S16R,DW00AM01S16R,DW00AR01S16R,DW00AS01S16R,DW00AW01S16R
"112906",67,-1,67,45,-1,-1,100,.,-1,-1,.,-1,.,.,.,.,.,.,67,72,65,66,71,61,-1,-1,-1,-1,.,.,59,66,59,59,55,52,73,78,71,74,73,70,67,78,66,62,71,70,75,-1,-1,-1,-1,.,42,55,39,38,-1,60,59,66,59,57,70,48,48,58,47,47,51,39,23,-1,23,24,-1,-1,66,67,65,69,69,56
"112907",100,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,77,70,75,82,68,81,.,.,.,.,.,.,73,66,72,80,67,67,77,72,70,84,67,84,69,67,70,70,-1,71,.,.,.,.,.,.,53,-1,67,-1,-1,-1,78,68,83,79,69,77,56,40,58,66,-1,56,70,-1,76,83,-1,-1,79,71,76,85,70,83
"112908",65,-1,71,63,.,-1,88,-1,-1,-1,-1,.,.,.,.,.,.,.,65,62,62,69,71,60,54,-1,-1,71,-1,-1,60,60,57,63,69,51,69,63,62,75,78,71,59,51,62,61,64,47,89,-1,-1,-1,-1,-1,41,20,51,44,-1,38,61,60,62,63,64,50,46,40,46,49,54,39,31,38,25,33,-1,-1,70,67,64,74,74,72
"112909",89,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,81,84,86,81,72,67,71,-1,-1,75,.,-1,78,83,81,79,70,65,87,87,94,86,76,78,86,92,88,84,86,71,.,.,.,.,.,.,85,-1,88,92,.,-1,75,81,78,76,67,53,60,61,68,57,58,-1,35,-1,-1,37,63,-1,80,80,86,81,68,65
"112910",85,100,100,83,-1,.,.,.,.,.,.,.,-1,.,-1,-1,.,.,77,84,77,74,67,86,100,.,-1,-1,.,.,67,78,66,63,60,80,77,77,74,79,55,100,75,83,75,79,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,.,-1,77,89,80,70,74,75,59,70,56,56,54,73,50,-1,42,57,-1,63,77,82,76,73,72,89
"113901",88,-1,85,92,86,-1,100,.,-1,-1,.,-1,.,.,.,.,.,.,67,74,72,66,57,62,58,67,62,56,43,62,65,72,70,64,51,60,72,75,78,70,58,71,70,78,76,71,64,55,-1,.,-1,-1,-1,.,53,60,58,52,50,48,63,74,66,63,56,54,53,65,56,51,40,51,38,46,43,35,32,30,84,91,89,83,79,73
"113902",71,.,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,-1,-1,.,.,69,79,70,67,70,61,49,60,53,43,55,-1,65,74,67,61,61,60,74,82,73,74,69,67,74,83,82,67,-1,100,-1,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,64,75,66,59,70,54,53,63,56,50,53,40,25,44,27,21,-1,-1,77,85,75,76,80,61
"113903",80,-1,78,78,-1,-1,100,-1,-1,-1,-1,.,.,.,.,.,.,.,87,90,85,88,85,86,70,56,65,69,67,100,83,84,81,83,85,82,91,91,90,93,87,91,82,88,85,86,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,.,-1,83,88,80,85,83,82,73,84,74,73,64,61,49,-1,46,45,-1,-1,90,93,88,92,87,89
"113905",.,.,.,.,.,.,-1,.,.,-1,-1,.,.,.,.,.,.,.,77,83,67,84,69,80,71,-1,64,75,-1,-1,74,81,63,82,67,72,80,85,71,89,64,92,76,86,65,85,-1,78,-1,.,.,-1,-1,.,-1,.,-1,-1,.,-1,73,81,63,79,75,68,64,61,52,78,50,68,62,-1,57,72,-1,-1,77,82,67,84,71,80
"113906",58,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,65,64,65,68,70,49,57,-1,43,63,100,-1,62,67,56,70,75,29,71,70,69,74,75,67,43,-1,-1,67,-1,-1,83,.,-1,-1,-1,-1,.,.,.,.,.,.,59,60,61,62,67,33,49,58,45,53,53,28,13,-1,-1,-1,-1,-1,67,65,71,69,65,56
"114901",69,74,70,65,69,78,92,100,100,82,-1,-1,88,-1,-1,-1,-1,-1,56,62,56,55,60,51,49,53,48,48,72,39,50,57,50,48,52,43,60,64,58,61,57,59,53,58,53,51,53,49,-1,.,-1,-1,.,-1,38,39,50,27,45,35,53,61,54,50,62,45,40,43,39,40,48,31,30,37,30,29,25,27,66,74,64,67,73,58
"114902",68,-1,-1,73,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,66,70,63,67,77,60,.,.,.,.,.,.,61,61,59,62,73,56,71,66,65,74,79,72,61,60,60,60,73,60,100,-1,-1,-1,-1,-1,44,.,-1,-1,.,-1,61,74,60,59,76,46,44,51,40,45,50,32,25,-1,23,25,-1,-1,68,75,63,70,80,59
"114904",97,-1,100,100,-1,-1,96,-1,100,91,.,-1,.,.,.,.,.,.,87,91,85,88,87,89,89,-1,89,100,-1,-1,83,79,79,87,81,88,90,89,87,93,85,91,81,80,77,86,81,76,87,97,87,82,.,-1,.,.,.,.,.,.,86,92,83,85,88,87,66,78,60,69,55,66,56,89,54,45,-1,62,89,93,87,89,89,94
"115901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,76,74,66,74,66,.,.,.,.,.,.,69,74,74,65,72,63,73,80,77,70,66,69,70,76,74,66,74,65,.,.,.,.,.,.,59,65,68,52,45,53,67,71,70,61,83,62,60,63,67,56,50,53,37,-1,47,-1,-1,-1,83,.,-1,-1,.,-1
"115902",.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,46,65,35,50,64,24,-1,.,-1,-1,.,-1,45,62,33,52,56,-1,62,75,54,67,70,45,44,78,32,43,77,28,.,.,.,.,.,.,-1,.,-1,-1,.,-1,33,58,20,37,58,-1,37,60,31,39,50,-1,-1,-1,-1,-1,-1,.,48,42,42,64,-1,-1
"115903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,44,32,50,-1,-1,.,.,.,.,.,.,37,44,24,44,-1,-1,33,-1,-1,43,-1,-1,38,40,36,41,-1,-1,-1,.,.,-1,.,.,15,-1,-1,-1,-1,-1,49,67,35,56,-1,-1,27,40,-1,29,-1,-1,39,-1,-1,-1,-1,-1,52,-1,-1,78,-1,-1
"116901",88,100,85,88,100,78,85,-1,-1,-1,-1,.,.,.,.,.,.,.,87,88,90,84,92,85,88,78,84,91,-1,100,82,83,86,79,87,76,89,87,92,87,90,90,86,80,92,82,91,83,100,-1,100,100,-1,-1,55,-1,77,46,.,-1,86,88,88,81,93,81,71,72,75,67,83,63,51,59,49,47,65,41,87,89,89,84,91,86
"116902",88,-1,83,83,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,75,76,74,66,79,-1,-1,-1,-1,-1,.,65,66,66,67,58,64,76,73,76,79,58,86,68,44,66,76,-1,85,-1,.,-1,-1,.,.,71,.,-1,-1,.,-1,73,76,76,70,75,74,53,61,49,49,55,62,38,48,33,40,-1,-1,76,80,79,74,68,77
"116903",64,56,65,70,-1,55,80,100,79,79,100,-1,60,-1,-1,-1,-1,-1,67,76,63,68,73,57,42,47,38,47,33,39,58,71,55,59,66,46,72,77,68,75,68,66,63,79,61,60,76,53,52,-1,-1,55,-1,-1,41,53,50,35,-1,28,62,75,58,60,77,47,51,63,47,52,58,40,32,48,30,30,44,-1,77,85,73,78,84,67
"116905",67,66,71,65,45,83,81,88,91,67,100,-1,-1,.,.,-1,.,-1,68,69,72,64,69,64,50,47,53,46,55,50,62,61,67,58,62,60,72,71,74,71,68,70,65,68,71,60,68,59,66,-1,75,53,-1,-1,54,45,66,49,33,51,64,68,70,59,71,58,55,55,62,50,50,48,32,35,38,25,35,34,80,81,82,79,79,73
"116906",83,-1,92,71,-1,-1,100,-1,-1,-1,.,-1,.,.,.,.,.,.,81,85,82,82,74,76,59,-1,50,80,-1,-1,75,84,76,74,68,66,84,88,83,88,68,83,80,94,83,80,62,69,85,-1,-1,-1,-1,-1,61,-1,71,63,-1,-1,78,83,81,75,80,68,60,70,62,60,44,50,47,55,49,47,47,31,82,86,82,82,76,76
"116908",68,83,82,52,-1,-1,94,100,-1,86,-1,.,-1,-1,-1,-1,-1,.,65,69,64,61,82,58,32,-1,-1,-1,-1,-1,61,65,60,58,76,52,70,74,67,69,83,67,63,65,66,59,77,54,79,-1,78,70,-1,-1,44,48,52,37,48,39,60,64,61,55,81,49,47,54,46,43,66,37,24,24,26,22,38,18,65,69,63,62,83,59
"116909",-1,-1,-1,-1,.,.,-1,.,-1,-1,.,.,.,.,.,.,.,.,78,86,81,77,73,68,51,83,-1,53,-1,-1,75,82,78,74,74,60,81,87,80,83,71,84,82,89,95,75,67,71,-1,.,-1,-1,-1,-1,76,-1,92,57,-1,83,76,86,81,73,74,59,63,78,68,59,60,43,44,50,44,42,52,-1,79,85,80,79,75,71
"116910",50,-1,-1,-1,.,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,62,66,62,64,61,55,-1,.,-1,-1,-1,-1,55,55,56,58,47,55,66,73,63,71,57,53,60,63,59,66,38,-1,-1,.,-1,-1,.,-1,44,-1,56,55,-1,-1,59,59,60,56,68,56,49,59,53,46,37,33,25,-1,32,-1,-1,-1,63,66,63,63,68,56
"116915",77,100,67,70,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,.,.,82,84,85,81,80,69,67,-1,-1,-1,.,-1,80,85,82,81,70,65,82,84,84,84,82,64,83,84,88,83,68,74,-1,-1,-1,-1,.,.,67,88,83,60,-1,-1,82,84,86,79,78,75,57,68,67,53,-1,36,43,-1,57,40,-1,-1,82,84,85,81,85,68
"116916",73,-1,75,80,-1,-1,100,.,-1,-1,.,-1,-1,-1,-1,-1,-1,.,81,77,90,81,65,75,75,-1,-1,83,-1,-1,77,72,89,73,59,73,83,82,91,83,70,72,74,74,89,65,58,78,-1,.,-1,-1,.,.,60,.,-1,-1,.,-1,79,70,89,79,59,79,64,53,80,63,45,40,39,-1,44,33,-1,-1,83,78,90,85,66,77
"117901",62,81,64,54,60,63,88,-1,90,82,-1,-1,-1,.,-1,-1,.,-1,70,73,72,68,76,64,78,62,82,80,82,78,64,69,67,61,72,56,73,74,76,72,71,71,66,68,69,63,74,56,68,-1,67,72,71,-1,46,48,55,39,59,35,67,71,68,64,81,58,62,63,67,58,64,61,37,49,46,27,40,22,74,77,74,73,77,71
"117903",62,-1,67,70,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,71,67,66,73,80,70,-1,.,-1,-1,-1,.,62,57,61,64,71,57,71,65,69,76,77,68,72,73,60,82,-1,71,87,-1,-1,83,-1,-1,.,.,.,.,.,.,70,70,64,71,82,73,48,55,43,51,62,30,36,48,35,32,-1,41,70,67,67,72,81,71
"117904",92,-1,-1,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,80,79,86,81,67,79,100,-1,-1,-1,-1,.,73,64,82,73,53,69,82,79,86,85,56,88,76,74,81,78,50,79,70,-1,71,50,-1,-1,-1,.,-1,-1,.,-1,79,79,85,77,76,71,66,62,76,64,56,54,52,50,58,51,38,53,82,80,88,82,71,78
"117907",88,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,69,82,93,-1,94,.,.,.,.,.,.,86,-1,80,90,-1,100,83,58,78,94,-1,100,89,-1,83,92,-1,100,-1,.,-1,-1,.,.,-1,.,-1,-1,.,-1,90,-1,87,91,.,90,67,-1,58,83,.,-1,-1,.,-1,-1,.,.,85,73,82,92,-1,89
"118902",100,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,82,90,78,67,76,57,-1,-1,100,-1,.,75,82,82,72,64,65,84,95,91,81,73,76,78,76,90,73,63,80,.,.,.,.,.,.,.,.,.,.,.,.,78,77,89,76,63,76,62,71,76,56,53,-1,31,-1,-1,31,-1,-1,82,87,91,79,71,74
"119901",89,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,70,75,78,68,61,54,.,.,.,.,.,.,70,77,75,68,63,52,74,76,79,76,55,65,50,-1,53,48,-1,-1,-1,.,-1,-1,.,-1,45,-1,-1,-1,.,-1,66,72,78,59,67,45,57,67,65,52,58,31,38,-1,40,27,-1,-1,72,78,81,71,62,56
"119902",64,71,65,67,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,72,76,71,71,76,72,71,-1,63,75,-1,-1,65,65,65,65,65,66,74,79,74,73,71,79,58,55,61,55,72,61,90,-1,-1,-1,.,-1,34,25,49,24,-1,41,70,73,69,68,82,67,56,63,55,56,60,46,37,36,35,40,-1,-1,78,85,76,78,78,77
"119903",100,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,80,80,80,79,79,80,.,.,.,.,.,.,76,75,77,77,71,81,80,76,79,83,74,77,78,71,82,76,71,85,-1,.,.,-1,-1,.,63,-1,67,-1,-1,-1,80,83,81,76,83,83,67,74,65,66,74,55,29,45,35,25,-1,-1,79,81,80,80,78,78
"120901",75,-1,-1,-1,-1,-1,63,-1,75,56,-1,-1,-1,-1,-1,-1,.,.,71,73,74,72,49,71,60,67,61,58,45,68,64,66,68,65,38,61,72,67,75,78,44,70,68,70,71,71,37,61,.,.,.,.,.,.,61,72,72,57,-1,43,70,79,72,67,54,73,52,59,55,52,28,55,22,24,23,21,-1,-1,79,79,82,79,62,85
"120902",100,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,81,67,72,59,76,55,-1,-1,50,-1,-1,61,74,56,62,46,70,74,85,68,75,64,82,64,78,58,65,52,72,-1,.,-1,-1,.,.,32,43,37,30,-1,-1,68,77,66,69,55,70,48,66,43,48,29,54,35,35,41,32,33,-1,79,85,77,80,69,79
"120905",67,.,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,84,87,87,83,78,86,74,-1,90,62,-1,-1,74,76,78,73,59,73,87,88,87,87,78,91,71,75,74,70,55,75,.,.,.,.,.,.,40,-1,57,35,-1,-1,83,86,86,80,78,79,61,67,65,59,54,51,42,52,49,36,31,36,90,92,92,90,86,92
"121902",71,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,79,88,77,80,84,65,52,-1,-1,-1,-1,-1,76,87,74,76,83,56,80,91,76,81,86,62,87,-1,89,86,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,78,83,78,78,79,70,56,65,59,53,64,-1,55,71,45,55,67,-1,80,88,78,81,83,68
"121903",56,.,58,50,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,71,77,72,72,67,60,58,69,59,47,-1,73,61,69,61,62,61,49,74,75,73,78,64,68,71,67,80,77,50,-1,59,-1,67,64,-1,.,67,-1,-1,-1,-1,-1,69,79,72,67,71,53,63,70,65,64,56,47,29,49,29,25,36,-1,73,78,73,74,68,60
"121904",58,91,52,55,-1,-1,85,-1,100,83,-1,-1,57,-1,-1,-1,-1,.,60,64,61,59,55,53,45,45,46,47,41,43,55,59,56,55,50,47,65,69,65,66,54,59,69,73,73,68,66,55,56,-1,-1,-1,-1,.,52,49,62,51,-1,30,55,60,58,54,55,47,48,52,52,47,43,39,21,30,22,19,18,20,72,78,74,71,66,65
"121905",73,67,74,78,-1,71,100,-1,-1,-1,-1,-1,.,.,.,.,.,.,76,77,82,76,55,73,71,73,78,72,-1,71,73,71,79,72,43,69,80,73,84,84,48,83,78,79,89,75,-1,64,.,.,.,.,.,.,54,-1,73,38,.,-1,73,79,80,69,65,64,60,58,69,58,36,57,28,38,23,23,-1,-1,77,77,82,76,58,73
"121906",67,-1,63,67,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,78,83,73,80,76,79,.,.,.,.,.,.,69,64,67,72,67,75,82,84,79,88,71,81,88,-1,75,91,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,.,.,75,82,69,75,79,78,59,69,53,59,63,60,27,-1,-1,33,-1,-1,78,83,74,81,74,80
"122901",-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,69,71,70,63,61,.,.,.,.,.,.,54,54,55,57,43,58,72,74,71,76,70,55,58,61,60,56,59,55,.,.,.,.,.,.,48,-1,50,38,-1,-1,66,66,71,65,56,65,47,50,49,41,54,44,35,-1,-1,-1,-1,-1,83,79,87,89,67,73
"122902",-1,.,-1,-1,-1,.,-1,.,-1,-1,.,.,.,.,.,.,.,.,82,-1,79,80,-1,100,.,.,.,.,.,.,80,-1,76,77,-1,100,83,-1,73,88,-1,100,79,-1,78,74,-1,100,.,.,.,.,.,.,61,-1,75,-1,-1,-1,81,-1,89,67,-1,-1,62,-1,67,-1,-1,100,.,.,.,.,.,.,100,-1,-1,-1,-1,-1
"123803",-1,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,61,58,79,54,61,37,61,63,76,54,61,35,62,59,79,54,61,37,64,67,79,53,75,38,60,-1,93,50,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,59,48,79,54,38,35,39,.,69,-1,.,-1,62,-1,89,60,-1,-1,89,-1,-1,-1,.,-1
"123805",83,-1,-1,-1,-1,.,-1,.,-1,-1,.,-1,.,.,.,.,.,.,64,65,71,66,23,54,61,50,64,59,-1,67,63,67,69,65,26,50,67,63,71,74,26,64,64,68,74,69,-1,43,-1,-1,-1,-1,-1,.,55,69,59,61,-1,32,58,70,71,53,-1,38,51,58,62,53,-1,33,28,-1,-1,-1,.,-1,78,100,85,69,-1,-1
"123807",100,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,.,.,.,.,.,.,82,90,83,79,76,84,70,-1,67,69,-1,-1,81,89,83,79,75,82,84,92,82,84,77,88,82,90,84,80,76,83,.,.,.,.,.,.,64,68,72,57,52,69,79,87,84,74,76,79,64,70,72,58,50,71,31,-1,33,26,-1,-1,67,-1,-1,-1,-1,.
"123905",74,70,72,71,91,86,89,94,93,84,93,88,-1,-1,-1,-1,-1,-1,81,78,82,80,87,81,67,58,68,66,69,75,74,71,75,73,81,76,84,78,83,85,86,85,79,80,81,78,81,77,76,80,79,79,-1,-1,58,59,65,54,47,51,79,77,81,76,88,76,60,58,61,58,76,53,38,39,40,34,49,29,84,78,84,84,91,83
"123907",65,73,54,70,-1,-1,87,89,93,80,91,86,-1,.,-1,-1,.,-1,61,66,64,57,68,56,56,62,57,52,63,52,60,64,63,56,70,55,66,68,67,63,69,65,65,68,70,60,71,57,70,75,73,68,86,63,54,53,63,48,53,51,58,64,62,52,68,49,55,58,59,50,62,49,28,29,33,27,20,23,61,66,62,57,72,59
"123908",82,86,82,82,80,82,89,92,94,85,87,86,.,.,.,.,.,.,81,84,83,81,73,81,75,75,78,73,67,78,74,77,76,73,65,72,84,85,84,87,70,86,79,82,81,78,70,74,75,-1,71,71,.,-1,58,53,68,56,42,45,78,83,82,76,76,76,67,71,69,67,54,65,43,49,40,41,48,44,82,84,83,82,73,83
"123910",76,83,73,76,78,71,87,91,89,85,88,82,90,100,100,82,-1,-1,63,70,59,61,73,59,56,63,51,54,68,52,57,63,54,56,67,54,66,71,62,67,73,66,67,73,65,65,74,65,54,-1,60,42,100,-1,47,48,51,44,46,47,59,69,57,56,73,53,49,59,48,45,57,43,33,40,31,31,34,32,85,90,82,85,88,82
"123913",89,-1,-1,-1,-1,.,100,-1,-1,-1,-1,.,.,.,.,.,.,.,87,86,85,90,84,84,81,80,83,83,74,77,87,83,86,91,87,81,88,89,82,92,91,83,93,89,92,97,89,89,.,.,.,.,.,.,-1,.,-1,-1,.,.,86,83,89,88,78,85,76,77,82,77,63,56,33,-1,-1,-1,-1,-1,84,86,78,87,90,82
"123914",68,-1,-1,88,-1,.,95,100,100,94,-1,-1,100,-1,-1,-1,-1,.,84,83,87,84,78,79,77,78,86,75,61,67,75,74,79,74,70,75,87,89,87,89,84,83,80,79,84,80,72,78,87,-1,100,100,-1,-1,56,-1,70,52,-1,67,80,77,87,80,72,75,65,60,70,65,64,53,45,52,49,37,54,-1,85,84,87,85,80,79
"124901",.,.,.,.,.,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,62,70,63,58,68,60,-1,-1,-1,-1,.,.,60,68,63,55,64,56,67,67,66,67,64,76,62,69,63,58,67,61,-1,.,-1,-1,.,.,37,31,43,34,-1,36,58,73,61,51,71,43,47,57,47,42,50,52,31,33,35,26,29,-1,73,100,77,67,-1,-1
"125901",93,-1,100,100,.,-1,77,-1,82,78,-1,71,.,.,.,.,.,.,62,62,64,61,58,61,62,-1,69,65,-1,-1,57,56,60,57,50,59,66,65,66,67,59,69,61,61,63,60,57,61,63,-1,-1,-1,-1,.,35,40,41,27,38,42,58,59,61,55,57,53,44,47,43,41,56,35,34,35,43,28,33,31,72,80,72,72,66,68
"125902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,70,65,58,69,49,-1,-1,-1,-1,.,.,60,65,65,57,60,50,67,72,67,67,65,63,61,68,63,56,68,48,.,.,.,.,.,.,48,50,67,35,-1,-1,59,69,63,52,71,40,47,54,49,42,62,27,29,53,24,23,-1,-1,86,90,93,87,-1,-1
"125903",85,-1,83,-1,-1,-1,100,-1,100,100,-1,-1,.,.,.,.,.,.,72,74,75,69,73,65,.,.,.,.,.,.,62,65,66,60,63,56,76,77,77,75,74,77,65,68,69,63,65,55,.,.,.,.,.,.,24,-1,35,23,.,-1,68,72,72,64,72,56,52,56,56,49,51,37,26,32,32,22,28,17,82,83,84,79,83,84
"125905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,59,59,51,44,56,.,.,.,.,.,.,52,57,56,48,39,53,52,49,57,51,38,63,55,59,59,51,44,56,.,.,.,.,.,.,51,60,74,41,-1,-1,56,68,61,51,52,51,42,46,50,39,28,38,37,54,37,31,-1,-1,-1,-1,-1,-1,-1,.
"125906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84,67,87,80,.,100,.,.,.,.,.,.,83,-1,85,79,.,100,88,-1,93,83,.,100,83,67,86,79,.,100,.,.,.,.,.,.,.,.,.,.,.,.,79,-1,80,77,.,100,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,-1,.,-1,-1,.,.
"126901",77,75,69,81,93,78,88,-1,86,89,-1,-1,-1,.,-1,-1,.,-1,65,73,64,66,62,56,52,70,50,50,57,-1,60,67,60,61,58,50,69,76,65,74,60,66,61,67,61,62,61,52,60,89,59,63,-1,-1,48,47,52,48,36,38,62,71,64,59,64,47,50,58,50,51,43,39,35,43,44,28,25,29,67,77,67,68,62,59
"126902",81,88,78,82,88,74,92,96,96,89,100,86,88,100,88,89,83,-1,81,84,81,80,87,74,71,72,69,70,78,71,72,77,72,71,79,63,84,87,81,84,87,81,76,79,76,76,84,70,81,89,83,83,70,63,58,57,61,56,57,58,78,82,80,76,87,68,63,68,63,61,72,46,39,49,40,35,55,28,83,86,83,82,89,76
"126903",71,70,70,73,69,75,93,-1,100,80,-1,-1,60,69,59,54,77,60,67,73,69,65,71,61,61,68,61,56,69,62,61,66,63,59,64,55,71,74,71,70,70,68,61,65,64,58,66,52,70,63,71,68,-1,100,44,45,49,40,38,40,64,72,67,60,73,54,51,59,54,48,57,41,35,42,39,30,33,28,74,81,74,73,76,67
"126904",100,-1,100,100,-1,-1,100,.,-1,100,.,-1,-1,.,-1,-1,.,.,90,94,94,86,88,85,76,75,92,75,-1,-1,82,89,88,79,81,69,91,94,94,90,82,91,86,93,93,80,90,76,69,-1,-1,83,-1,-1,62,-1,79,53,-1,-1,88,94,94,83,94,80,75,85,83,67,78,65,45,63,54,35,41,-1,91,96,94,88,89,87
"126905",87,93,89,84,92,77,72,83,83,70,-1,-1,-1,.,-1,-1,.,.,82,90,85,78,83,77,88,94,88,87,83,-1,75,84,79,70,75,69,85,90,87,83,83,83,76,84,81,70,78,68,70,83,81,58,-1,-1,59,57,75,51,37,49,79,90,83,73,82,72,63,75,70,55,64,50,44,54,51,36,48,39,84,92,86,81,84,81
"126906",76,100,72,84,-1,43,-1,-1,-1,-1,.,.,65,68,72,59,75,54,75,84,74,75,83,57,86,100,86,87,-1,83,71,80,70,71,79,52,79,84,78,79,85,68,78,89,76,76,90,65,100,-1,-1,-1,-1,-1,57,52,63,55,67,47,71,85,70,70,81,46,61,70,63,60,66,37,46,71,43,47,60,-1,74,84,71,78,80,50
"126907",83,-1,73,91,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,73,79,69,74,79,68,83,-1,-1,-1,-1,.,68,76,66,69,69,61,76,81,71,79,76,76,60,58,53,62,68,63,-1,.,-1,-1,-1,-1,31,-1,-1,32,-1,-1,70,78,66,70,81,58,58,69,52,60,65,47,40,50,38,41,47,-1,76,83,72,77,80,69
"126908",65,83,67,59,-1,-1,85,-1,75,78,-1,-1,100,-1,-1,-1,-1,.,73,83,76,69,81,62,71,89,58,72,80,63,72,83,75,67,79,59,77,83,78,74,79,71,72,83,76,66,79,61,69,88,62,70,-1,-1,55,66,64,47,56,41,70,82,74,64,83,55,63,77,68,56,73,45,43,54,51,34,60,-1,75,82,78,71,84,64
"126911",57,50,60,62,-1,-1,100,-1,-1,100,-1,-1,56,-1,-1,-1,.,-1,70,69,74,71,67,61,49,-1,50,53,-1,-1,64,63,68,64,56,51,74,74,73,75,74,68,66,60,71,67,64,54,72,80,75,71,-1,-1,52,41,61,54,-1,38,67,65,74,66,61,54,54,52,59,55,44,41,24,36,24,22,23,18,72,72,75,72,69,66
"127901",83,-1,88,89,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,74,78,71,76,70,74,62,-1,-1,-1,-1,-1,66,69,65,68,58,68,75,76,70,81,56,81,69,71,66,72,61,69,-1,.,-1,-1,.,-1,69,-1,75,75,-1,-1,73,80,71,71,81,67,60,66,56,62,49,60,39,56,40,41,-1,-1,81,84,77,82,81,83
"127903",70,-1,100,80,-1,-1,100,.,-1,-1,.,-1,.,.,.,.,.,.,73,70,80,74,55,65,68,-1,75,75,-1,-1,67,66,75,68,50,55,74,74,76,77,65,52,66,58,75,65,64,63,.,.,.,.,.,.,69,-1,85,47,-1,-1,73,66,85,71,48,75,62,55,72,61,45,55,35,-1,41,36,-1,-1,80,89,83,81,50,65
