DISTRICT,D200A001512R,D200A001513R,D200AC01512R,D200AC01513R,D200AM01512R,D200AM01513R,D200AR01512R,D200AR01513R,D200AS01512R,D200AS01513R,D200AW01512R,D200AW01513R,D300A001512R,D300A001513R,D300AC01512R,D300AC01513R,D300AM01512R,D300AM01513R,D300AR01512R,D300AR01513R,D300AS01512R,D300AS01513R,D300AW01512R,D300AW01513R,D400A001512R,D400A001513R,D400AC01512R,D400AC01513R,D400AM01512R,D400AM01513R,D400AR01512R,D400AR01513R,D400AS01512R,D400AS01513R,D400AW01512R,D400AW01513R,DA00A001512R,DA00A001513R,DA00AC01512R,DA00AC01513R,DA00AM01512R,DA00AM01513R,DA00AR01512R,DA00AR01513R,DA00AS01512R,DA00AS01513R,DA00AW01512R,DA00AW01513R,DB00A001512R,DB00A001513R,DB00AC01512R,DB00AC01513R,DB00AM01512R,DB00AM01513R,DB00AR01512R,DB00AR01513R,DB00AS01512R,DB00AS01513R,DB00AW01512R,DB00AW01513R,DE00A001512R,DE00A001513R,DE00AC01512R,DE00AC01513R,DE00AM01512R,DE00AM01513R,DE00AR01512R,DE00AR01513R,DE00AS01512R,DE00AS01513R,DE00AW01512R,DE00AW01513R,DF00A001512R,DF00A001513R,DF00AC01512R,DF00AC01513R,DF00AM01512R,DF00AM01513R,DF00AR01512R,DF00AR01513R,DF00AS01512R,DF00AS01513R,DF00AW01512R,DF00AW01513R,DH00A001512R,DH00A001513R,DH00AC01512R,DH00AC01513R,DH00AM01512R,DH00AM01513R,DH00AR01512R,DH00AR01513R,DH00AS01512R,DH00AS01513R,DH00AW01512R,DH00AW01513R,DI00A001512R,DI00A001513R,DI00AC01512R,DI00AC01513R,DI00AM01512R,DI00AM01513R,DI00AR01512R,DI00AR01513R,DI00AS01512R,DI00AS01513R,DI00AW01512R,DI00AW01513R,DL00A001512R,DL00A001513R,DL00AC01512R,DL00AC01513R,DL00AM01512R,DL00AM01513R,DL00AR01512R,DL00AR01513R,DL00AS01512R,DL00AS01513R,DL00AW01512R,DL00AW01513R,DM00A001512R,DM00A001513R,DM00AC01512R,DM00AC01513R,DM00AM01512R,DM00AM01513R,DM00AR01512R,DM00AR01513R,DM00AS01512R,DM00AS01513R,DM00AW01512R,DM00AW01513R,DR00A001512R,DR00A001513R,DR00AC01512R,DR00AC01513R,DR00AM01512R,DR00AM01513R,DR00AR01512R,DR00AR01513R,DR00AS01512R,DR00AS01513R,DR00AW01512R,DR00AW01513R,DS00A001512R,DS00A001513R,DS00AC01512R,DS00AC01513R,DS00AM01512R,DS00AM01513R,DS00AR01512R,DS00AR01513R,DS00AS01512R,DS00AS01513R,DS00AW01512R,DS00AW01513R,DW00A001512R,DW00A001513R,DW00AC01512R,DW00AC01513R,DW00AM01512R,DW00AM01513R,DW00AR01512R,DW00AR01513R,DW00AS01512R,DW00AS01513R,DW00AW01512R,DW00AW01513R
"061910",83,84,-1,100,75,86,75,80,-1,-1,-1,-1,100,100,100,100,100,100,100,100,-1,-1,-1,100,.,.,.,.,.,.,.,.,.,.,.,.,92,92,95,96,91,93,94,95,88,89,86,84,71,83,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,77,79,85,88,77,84,80,83,66,67,72,62,92,93,95,96,90,94,95,96,85,89,91,91,83,83,88,88,83,85,84,89,79,74,78,71,94,91,-1,-1,100,100,90,100,-1,100,-1,-1,49,55,-1,-1,45,64,64,58,-1,-1,-1,-1,91,91,95,96,92,93,92,94,90,89,81,79,73,79,81,87,69,84,79,82,73,71,62,67,83,80,83,88,82,81,89,85,74,81,75,56,92,93,96,97,92,94,95,95,88,90,86,86
"061911",87,87,92,92,83,86,90,88,86,92,85,77,93,94,95,93,92,95,92,96,98,92,91,87,62,83,50,100,59,61,69,89,-1,100,-1,86,86,87,90,92,85,87,88,90,89,89,77,74,80,81,82,89,77,79,83,84,81,86,75,67,76,78,82,85,75,79,78,82,80,79,66,62,88,89,90,92,86,88,91,91,89,88,84,81,80,81,84,87,80,83,82,84,83,82,69,67,86,86,92,92,86,85,89,91,88,91,73,68,53,54,48,58,57,64,59,57,42,38,39,34,85,86,91,92,85,86,86,88,90,90,71,68,63,69,72,77,60,68,66,73,74,74,46,46,63,64,67,68,60,63,68,70,69,66,50,49,88,89,93,94,87,89,90,92,92,91,79,76
"061912",87,89,94,93,82,93,91,88,79,93,83,74,93,90,96,88,93,95,94,90,90,88,89,81,100,100,-1,-1,-1,100,-1,100,-1,-1,-1,-1,86,84,89,86,85,87,88,87,86,84,77,69,76,72,80,70,71,73,79,78,75,72,72,55,76,75,79,78,76,79,79,78,76,77,67,59,86,86,88,86,86,88,89,90,83,83,83,76,80,78,83,80,82,81,81,80,80,81,69,67,72,82,92,80,73,88,70,85,90,83,-1,71,53,48,45,50,66,63,49,40,40,45,52,35,85,82,90,86,85,85,86,84,89,86,71,62,66,63,72,66,65,68,72,68,64,65,50,37,64,55,62,48,64,60,71,62,53,51,55,39,88,87,91,89,88,89,91,91,89,86,80,71
"061914",86,85,94,98,88,85,87,88,84,90,72,53,93,89,86,95,93,90,98,94,88,78,100,75,73,67,-1,-1,-1,-1,-1,-1,-1,.,.,-1,80,78,84,85,80,81,83,82,75,73,71,60,75,73,77,80,73,74,80,77,71,68,69,57,74,72,78,78,74,75,78,76,69,65,64,52,82,80,84,84,82,82,87,85,72,72,78,69,76,72,80,77,77,77,79,76,72,66,64,54,70,81,-1,80,62,81,69,87,-1,75,67,-1,58,55,42,53,61,65,61,58,32,30,60,44,78,75,84,85,78,79,80,78,77,73,65,52,62,61,70,71,60,66,65,65,63,56,46,38,58,57,61,64,58,58,62,60,53,50,46,44,85,84,90,92,84,85,87,87,78,80,77,67
"062901",83,77,79,85,88,79,77,80,100,64,78,63,92,78,-1,89,100,89,86,70,-1,75,-1,-1,100,.,-1,.,-1,.,-1,.,.,.,.,.,74,74,75,81,75,77,74,75,73,69,69,61,61,61,63,71,62,70,65,58,52,45,53,55,63,63,59,69,66,69,65,64,59,52,59,54,76,77,72,81,77,79,79,80,66,71,78,69,69,68,66,74,73,72,68,69,64,64,69,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,46,-1,50,82,65,73,42,-1,-1,-1,40,72,71,78,82,73,76,69,70,79,67,62,54,58,60,58,69,61,66,57,62,56,51,52,47,41,37,45,54,38,37,35,37,73,38,25,20,82,82,87,89,80,84,82,85,85,79,75,69
"062902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,64,83,70,73,59,77,70,87,70,61,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,74,60,73,73,77,57,74,65,83,50,61,45,79,60,80,64,77,56,79,65,85,58,77,46,70,55,81,67,64,43,73,59,83,65,56,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,69,87,78,70,62,76,74,90,91,50,52,67,39,-1,-1,62,31,62,38,-1,-1,-1,-1,82,81,88,83,85,67,85,92,-1,-1,-1,78,82,76,85,72,84,79,84,82,90,77,67,53
"062903",63,65,-1,89,78,50,56,69,-1,-1,-1,-1,100,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,71,81,78,73,75,73,71,79,73,62,54,58,53,70,55,57,57,56,58,64,50,42,37,66,64,73,70,65,68,65,64,71,63,57,47,75,72,77,77,73,76,76,75,79,69,71,57,68,64,74,70,67,69,68,64,72,64,61,48,.,89,.,-1,.,-1,.,-1,.,-1,.,-1,36,43,33,50,39,45,35,45,-1,42,42,29,72,70,84,79,73,74,71,66,78,77,53,51,53,53,62,61,52,57,51,54,59,54,38,36,62,54,73,53,65,58,58,57,62,51,55,37,87,85,92,92,87,90,88,84,90,87,72,67
"062904",-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,69,68,67,64,66,69,74,80,68,59,66,65,70,63,-1,75,60,58,85,71,-1,-1,-1,56,62,54,57,52,57,60,70,66,59,52,60,71,73,62,68,71,76,74,82,77,56,69,71,59,61,54,57,56,56,60,67,70,64,58,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,-1,64,65,73,66,58,57,65,67,82,79,52,62,47,49,53,41,43,45,44,58,71,52,37,45,67,60,41,50,59,44,78,77,92,50,67,85,75,75,79,76,70,75,78,80,88,71,60,69
"062905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,78,-1,46,76,78,91,89,-1,-1,100,92,.,-1,.,.,.,-1,.,-1,.,.,.,.,78,69,-1,-1,69,61,88,83,-1,.,100,89,91,85,-1,45,90,95,95,100,-1,-1,100,-1,72,65,-1,-1,57,63,86,81,-1,-1,-1,83,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,-1,.,-1,.,.,.,-1,68,69,-1,-1,54,56,85,75,-1,.,-1,88,74,68,.,-1,-1,56,88,89,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,90,88,-1,67,89,89,95,95,-1,-1,100,100
"062906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,79,63,87,73,73,87,83,78,88,67,77,-1,.,-1,.,-1,.,-1,.,.,.,.,.,71,73,62,83,73,65,78,81,70,-1,57,67,80,77,78,71,70,69,91,83,92,-1,67,83,70,68,-1,-1,68,57,74,71,-1,.,83,83,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,73,81,50,94,75,77,82,83,64,83,67,72,59,57,-1,100,64,40,68,60,-1,-1,45,60,62,71,-1,-1,78,56,89,78,-1,-1,-1,-1,77,82,66,90,73,77,89,86,79,88,63,75
"063903",.,-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,80,80,93,82,81,83,83,74,71,89,67,-1,50,.,-1,-1,-1,-1,-1,.,.,-1,-1,76,77,79,87,76,78,76,79,64,73,86,64,81,78,78,84,84,84,85,82,58,53,87,73,79,76,75,87,85,77,76,77,68,73,83,59,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,83,82,100,81,77,80,84,87,88,91,59,59,61,47,83,56,63,66,69,50,50,71,35,52,55,-1,86,57,50,47,62,-1,-1,-1,-1,86,86,85,98,82,86,89,91,81,70,94,76
"063906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,89,68,90,80,87,78,95,69,88,63,79,.,.,.,.,.,.,.,.,.,.,.,.,68,88,69,88,73,85,70,94,67,87,50,79,78,87,64,91,90,82,80,93,-1,-1,71,86,60,85,-1,73,64,84,57,94,-1,89,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,72,90,75,89,72,91,76,97,71,91,56,76,42,80,-1,63,54,71,38,88,-1,100,-1,-1,71,91,-1,-1,100,100,100,100,-1,-1,-1,-1,81,91,69,100,87,88,87,95,67,86,73,79
"064903",-1,67,.,-1,-1,-1,-1,-1,.,-1,.,-1,100,96,-1,100,100,100,100,86,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,62,61,69,69,66,67,62,63,57,51,47,48,83,83,-1,-1,-1,71,-1,88,-1,100,.,-1,57,57,64,64,61,64,57,59,54,46,42,44,65,64,68,71,68,70,67,67,54,51,58,54,61,60,68,68,65,66,61,62,57,49,46,47,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,35,35,-1,-1,40,44,30,33,-1,-1,58,35,59,58,69,68,63,64,58,60,61,51,37,41,44,44,50,54,47,51,44,46,48,36,22,30,38,40,42,42,46,44,40,38,33,40,11,35,77,74,82,89,77,78,82,77,60,75,71,51
"065901",85,97,-1,100,-1,88,83,100,-1,100,-1,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,60,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,82,82,90,93,77,79,82,84,89,86,75,71,70,73,75,80,62,67,72,79,78,69,73,67,77,79,86,88,74,76,74,82,88,83,64,68,82,84,90,89,73,79,86,87,85,85,82,78,74,72,88,89,73,71,70,71,82,89,55,50,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,-1,.,82,81,90,97,80,78,78,81,92,87,68,66,60,69,78,88,47,62,64,72,73,73,55,55,66,60,68,89,73,59,62,71,79,62,-1,-1,86,85,92,95,81,82,86,87,91,86,78,78
"065902",86,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,76,70,62,85,86,92,86,78,63,91,69,.,.,.,.,.,.,.,.,.,.,.,.,84,77,65,57,81,85,93,90,75,65,93,67,87,81,79,57,84,94,97,92,82,56,85,84,83,71,-1,-1,80,82,91,92,-1,-1,-1,-1,83,88,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,82,71,63,67,85,76,88,79,75,71,100,46,72,51,47,-1,70,67,90,58,71,-1,-1,-1,86,63,-1,-1,100,88,-1,75,-1,-1,.,-1,85,77,71,66,88,87,94,85,73,62,88,70
"066005",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,54,-1,-1,50,-1,67,64,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,48,48,-1,.,45,-1,64,60,.,.,-1,-1,53,50,-1,-1,-1,-1,-1,-1,.,.,-1,-1,52,45,-1,.,60,-1,60,56,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,45,.,.,.,-1,.,-1,.,.,.,-1,53,58,-1,.,-1,-1,83,-1,.,.,.,-1,39,33,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,83,.,-1,-1,-1,-1,-1,.,.,-1,-1
"066901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65,66,57,65,59,67,70,75,68,51,74,63,.,.,.,.,.,.,.,.,.,.,.,.,62,63,56,62,55,64,67,73,70,47,68,58,65,65,49,58,56,68,75,75,61,45,82,67,65,66,57,64,60,66,70,74,68,52,73,62,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,30,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,68,64,71,61,66,65,75,74,57,67,59,39,54,38,48,32,51,44,67,52,53,35,41,45,59,-1,58,41,50,47,62,-1,70,-1,62,58,91,-1,-1,-1,100,-1,100,-1,-1,-1,-1
"066902",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,60,60,67,60,62,61,65,58,53,46,44,.,.,.,.,.,.,.,.,.,.,.,.,53,57,55,66,54,59,56,62,49,53,40,41,60,62,57,70,62,62,64,68,56,54,56,51,58,60,60,67,60,62,61,65,58,53,45,45,.,-1,.,.,.,-1,.,-1,.,.,.,-1,35,31,-1,-1,32,28,28,44,-1,-1,50,-1,57,58,62,65,58,62,59,62,61,52,36,38,37,42,40,48,37,42,39,47,41,39,24,25,53,52,26,43,49,48,68,67,50,30,57,50,70,59,.,-1,-1,-1,-1,-1,-1,-1,-1,-1
"066903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,100,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,60,59,64,60,63,64,62,64,55,53,46,42,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,52,54,56,55,54,61,55,59,51,46,36,33,62,62,64,64,65,66,63,68,53,53,54,47,59,59,64,59,62,65,62,63,56,52,44,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,49,-1,-1,73,54,60,38,-1,-1,-1,-1,59,56,64,56,62,63,61,60,58,54,38,36,40,43,47,44,43,47,40,50,42,37,19,29,47,48,43,50,47,49,47,53,59,50,36,34,66,60,71,74,75,55,61,71,53,58,61,32
"067902",81,88,-1,71,69,94,85,86,-1,100,100,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84,87,86,89,82,87,87,91,86,85,76,78,80,94,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,79,84,78,88,77,84,84,89,81,76,73,74,84,89,83,89,82,88,88,95,83,86,79,83,81,86,91,86,79,89,84,94,87,79,63,72,-1,-1,.,-1,-1,-1,-1,-1,.,-1,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,84,85,91,89,82,87,86,88,90,84,73,73,66,77,65,85,65,79,71,82,70,68,51,66,66,75,62,76,68,72,68,79,73,71,50,80,85,88,86,90,83,87,87,91,86,86,78,79
"067903",-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,100,100,-1,-1,-1,100,-1,100,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,81,80,84,86,80,83,82,83,81,79,73,63,70,76,-1,71,60,73,80,80,-1,100,-1,63,76,74,80,80,76,78,78,77,79,74,64,57,79,81,82,83,76,82,82,86,76,72,83,69,79,74,82,84,78,73,76,75,83,78,77,63,92,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,59,59,57,63,62,61,67,-1,-1,63,50,82,79,86,88,83,83,82,80,85,85,65,58,67,65,72,74,66,68,66,68,71,63,58,41,58,59,45,68,59,62,71,63,42,64,57,38,81,82,85,87,81,86,84,85,80,79,74,62
"067904",73,91,-1,-1,-1,83,-1,83,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,77,76,83,81,82,74,79,54,69,70,64,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,70,70,78,74,76,76,70,73,51,57,67,60,78,80,78,85,82,82,82,83,57,71,80,71,75,72,75,77,86,82,77,75,52,56,66,59,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,47,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,69,74,74,81,81,81,66,74,52,66,59,56,53,58,57,62,63,64,55,63,24,53,46,40,39,54,50,-1,47,57,31,65,-1,-1,-1,-1,73,79,74,87,78,81,73,81,52,79,75,65
"067907",67,100,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,65,65,70,72,60,62,67,70,75,63,59,53,63,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,61,65,70,54,56,62,68,68,54,59,51,71,70,71,74,63,68,76,74,76,57,74,70,61,69,83,81,57,68,63,68,70,71,48,61,.,-1,.,-1,.,-1,.,-1,.,.,.,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,-1,-1,57,59,68,69,56,55,57,66,74,67,42,34,45,47,58,55,38,42,45,57,64,43,33,30,60,54,82,69,65,43,55,62,70,63,38,33,66,64,67,70,60,60,69,71,77,60,61,51
"067908",-1,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,87,84,85,84,89,89,92,89,87,84,76,.,.,.,.,.,.,.,.,.,.,.,.,86,88,78,89,86,89,90,93,88,88,87,75,89,88,83,86,84,92,91,90,100,80,100,81,85,86,-1,92,84,86,89,90,-1,89,83,67,.,.,.,.,.,.,.,.,.,.,.,.,82,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,87,84,83,84,87,87,94,84,91,71,74,75,78,65,78,72,80,82,87,82,77,67,63,71,66,-1,-1,55,64,73,64,-1,-1,-1,-1,86,87,85,82,84,90,89,93,88,86,84,78
"068801",-1,47,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,51,66,62,46,51,74,56,78,53,26,29,85,42,-1,56,-1,-1,100,45,100,-1,.,-1,61,47,62,58,43,50,73,52,73,48,24,22,65,50,65,60,46,49,78,59,78,49,34,27,58,46,58,55,40,47,67,51,72,48,20,22,63,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,62,53,68,66,46,52,68,52,77,59,-1,32,60,46,60,57,42,41,71,53,74,49,-1,23,38,20,-1,35,-1,16,55,23,71,22,-1,-1,74,63,80,77,58,60,85,67,88,66,32,42
"068802",.,-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,.,.,.,45,.,67,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,.,58,.,.,.,45,.,70,.,.,.,.,.,59,.,.,.,50,.,69,.,.,.,.,.,37,.,.,.,27,.,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,.,53,.,.,.,41,.,66,.,.,.,.,.,31,.,.,.,19,.,42,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,.,69,.,.,.,60,.,79,.,.,.,.
"068901",74,74,82,86,74,68,77,75,73,80,62,63,93,91,89,92,91,90,92,89,98,93,96,92,65,65,63,64,61,52,67,83,-1,71,-1,55,65,64,70,72,64,64,68,68,67,62,54,49,56,56,59,64,52,53,58,62,65,58,51,40,56,55,59,62,56,55,59,59,57,52,47,42,67,65,68,70,65,65,72,70,63,59,61,56,62,60,65,68,62,61,64,64,61,57,51,45,68,68,69,82,70,70,68,69,79,69,46,50,43,42,39,42,48,49,44,45,31,21,40,31,64,62,73,73,64,63,64,65,70,65,48,43,50,52,57,65,49,51,51,54,59,54,34,35,34,33,35,37,34,35,35,37,42,31,22,18,76,74,83,83,72,71,78,77,80,76,64,59
"069901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,64,66,69,55,65,63,67,71,71,56,45,.,.,.,.,.,.,.,.,.,.,.,.,55,56,61,59,48,58,57,58,69,62,50,38,63,60,73,62,52,64,64,66,73,61,65,41,56,60,64,66,51,61,57,62,67,68,46,38,.,.,.,.,.,.,.,.,.,.,.,.,29,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,67,59,74,57,66,62,68,68,78,50,49,43,41,50,48,36,48,38,35,67,48,29,20,45,31,-1,-1,42,-1,36,-1,-1,-1,-1,-1,88,87,83,81,74,83,96,93,100,89,100,90
"069902",-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,84,81,88,72,80,82,87,79,89,78,71,.,.,.,.,.,.,.,.,.,.,.,.,77,85,80,80,69,84,80,87,80,91,83,79,80,84,78,86,76,80,87,90,69,85,84,73,72,80,72,81,64,77,76,84,75,88,77,68,-1,.,.,.,-1,.,-1,.,.,.,-1,.,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,76,83,84,90,68,81,76,83,88,95,69,68,65,78,73,84,55,73,68,83,83,86,50,58,71,78,94,75,61,80,71,82,80,85,60,62,84,88,90,95,79,85,88,91,83,91,77,75
"070801",-1,.,.,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,56,71,60,55,50,67,66,76,74,58,33,44,46,-1,-1,29,36,57,64,-1,-1,75,-1,58,42,63,45,48,42,66,53,67,50,58,18,61,58,60,64,48,51,70,69,67,75,69,38,53,45,64,50,54,44,51,53,67,46,42,27,42,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,45,28,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,66,54,79,56,63,50,65,64,84,73,46,29,46,43,58,46,37,38,49,52,68,64,37,17,61,41,-1,-1,55,-1,73,60,-1,-1,-1,-1,73,65,79,68,65,59,78,74,82,86,63,43
"070901",-1,.,-1,.,-1,.,-1,.,.,.,.,.,100,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,83,86,91,92,84,87,86,88,79,80,69,80,-1,100,.,-1,-1,-1,-1,-1,.,-1,.,-1,84,84,92,91,85,85,89,85,77,78,64,78,84,88,88,92,83,89,90,94,72,75,75,79,80,84,92,85,81,87,84,83,70,77,58,82,.,.,.,.,.,.,.,.,.,.,.,.,79,84,-1,-1,88,83,88,83,-1,-1,-1,100,83,85,95,93,84,84,83,83,86,87,62,80,77,81,92,82,78,86,81,82,71,71,50,75,83,88,86,80,83,89,86,94,82,-1,73,100,85,87,89,98,85,86,87,91,88,82,76,77
"070903",74,77,77,75,74,90,76,77,84,71,42,65,80,81,-1,83,63,78,88,89,-1,-1,-1,-1,60,79,-1,-1,-1,88,-1,78,-1,-1,-1,-1,73,73,76,78,73,79,76,76,69,64,62,56,60,61,61,71,60,65,65,67,57,55,48,39,66,67,69,72,67,75,69,70,61,58,53,49,75,74,76,78,75,81,81,79,65,61,69,60,68,69,71,73,69,77,71,73,62,60,57,52,73,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,36,23,44,36,44,38,29,-1,28,27,32,70,71,76,78,71,78,72,73,73,67,55,51,53,57,60,66,52,64,57,59,57,51,38,36,42,44,45,50,42,50,46,47,41,39,30,25,83,82,87,88,82,87,86,84,80,75,74,66
"070905",69,76,88,86,62,75,69,73,100,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,71,72,75,76,69,73,74,76,79,73,56,55,69,66,68,69,65,69,78,73,73,70,56,40,69,70,72,74,68,72,71,74,75,71,53,53,73,71,75,75,69,71,77,76,77,67,64,59,70,71,73,76,69,74,72,74,78,72,54,54,60,76,-1,70,63,82,86,83,-1,70,-1,71,46,45,31,44,48,45,51,48,67,67,33,35,69,73,75,78,69,75,70,75,82,79,49,51,57,59,60,64,54,61,60,62,66,63,40,39,47,53,37,55,47,59,55,57,50,56,37,27,76,74,82,79,70,73,78,79,84,77,64,61
"070907",83,75,.,-1,-1,88,-1,67,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,77,69,77,78,87,83,81,66,66,65,59,61,60,58,38,63,71,67,73,57,55,45,35,69,71,60,67,71,82,79,78,59,59,62,48,74,79,64,72,77,89,86,85,55,63,76,71,77,74,74,70,78,85,84,80,72,59,63,59,-1,.,.,.,-1,.,-1,.,.,.,.,.,58,68,-1,-1,58,81,64,76,-1,-1,-1,-1,77,75,74,81,80,85,82,77,78,69,55,47,64,64,54,66,66,75,73,68,60,59,53,35,68,68,62,62,76,70,74,73,67,64,-1,62,78,82,70,87,82,91,87,84,66,72,69,65
