DISTRICT,D200A004216R,D200A004217R,D200AC04216R,D200AC04217R,D200AM04216R,D200AM04217R,D200AR04216R,D200AR04217R,D200AS04216R,D200AS04217R,D200AW04216R,D200AW04217R,D300A004216R,D300A004217R,D300AC04216R,D300AC04217R,D300AM04216R,D300AM04217R,D300AR04216R,D300AR04217R,D300AS04216R,D300AS04217R,D300AW04216R,D300AW04217R,D400A004216R,D400A004217R,D400AC04216R,D400AC04217R,D400AM04216R,D400AM04217R,D400AR04216R,D400AR04217R,D400AS04216R,D400AS04217R,D400AW04216R,D400AW04217R,DA00A004216R,DA00A004217R,DA00AC04216R,DA00AC04217R,DA00AM04216R,DA00AM04217R,DA00AR04216R,DA00AR04217R,DA00AS04216R,DA00AS04217R,DA00AW04216R,DA00AW04217R,DB00A004216R,DB00A004217R,DB00AC04216R,DB00AC04217R,DB00AM04216R,DB00AM04217R,DB00AR04216R,DB00AR04217R,DB00AS04216R,DB00AS04217R,DB00AW04216R,DB00AW04217R,DE00A004216R,DE00A004217R,DE00AC04216R,DE00AC04217R,DE00AM04216R,DE00AM04217R,DE00AR04216R,DE00AR04217R,DE00AS04216R,DE00AS04217R,DE00AW04216R,DE00AW04217R,DF00A004216R,DF00A004217R,DF00AC04216R,DF00AC04217R,DF00AM04216R,DF00AM04217R,DF00AR04216R,DF00AR04217R,DF00AS04216R,DF00AS04217R,DF00AW04216R,DF00AW04217R,DH00A004216R,DH00A004217R,DH00AC04216R,DH00AC04217R,DH00AM04216R,DH00AM04217R,DH00AR04216R,DH00AR04217R,DH00AS04216R,DH00AS04217R,DH00AW04216R,DH00AW04217R,DI00A004216R,DI00A004217R,DI00AC04216R,DI00AC04217R,DI00AM04216R,DI00AM04217R,DI00AR04216R,DI00AR04217R,DI00AS04216R,DI00AS04217R,DI00AW04216R,DI00AW04217R,DL00A004216R,DL00A004217R,DL00AC04216R,DL00AC04217R,DL00AM04216R,DL00AM04217R,DL00AR04216R,DL00AR04217R,DL00AS04216R,DL00AS04217R,DL00AW04216R,DL00AW04217R,DM00A004216R,DM00A004217R,DM00AC04216R,DM00AC04217R,DM00AM04216R,DM00AM04217R,DM00AR04216R,DM00AR04217R,DM00AS04216R,DM00AS04217R,DM00AW04216R,DM00AW04217R,DR00A004216R,DR00A004217R,DR00AC04216R,DR00AC04217R,DR00AM04216R,DR00AM04217R,DR00AR04216R,DR00AR04217R,DR00AS04216R,DR00AS04217R,DR00AW04216R,DR00AW04217R,DS00A004216R,DS00A004217R,DS00AC04216R,DS00AC04217R,DS00AM04216R,DS00AM04217R,DS00AR04216R,DS00AR04217R,DS00AS04216R,DS00AS04217R,DS00AW04216R,DS00AW04217R,DW00A004216R,DW00A004217R,DW00AC04216R,DW00AC04217R,DW00AM04216R,DW00AM04217R,DW00AR04216R,DW00AR04217R,DW00AS04216R,DW00AS04217R,DW00AW04216R,DW00AW04217R
"066902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,29,25,31,29,35,28,30,23,29,29,32,.,.,.,.,.,.,.,.,.,.,.,.,23,24,18,27,25,30,23,25,21,25,28,26,29,32,24,32,28,38,32,33,15,29,41,39,28,29,25,32,29,35,28,30,23,29,29,33,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,26,27,31,25,31,24,26,32,28,15,27,10,10,14,18,14,16,11,10,9,16,17,6,-1,20,-1,23,8,25,-1,20,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,-1
"066903",-1,-1,.,.,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,22,30,26,34,24,37,24,29,25,33,18,19,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,17,25,21,30,18,33,19,23,19,31,16,16,26,33,32,38,23,41,29,34,21,28,23,15,21,29,24,33,23,36,23,29,25,31,19,17,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,19,28,21,30,25,34,19,24,28,38,13,23,9,10,14,15,10,20,9,10,14,13,-1,-1,-1,17,-1,36,-1,29,-1,16,-1,26,-1,-1,35,41,44,43,33,48,38,34,-1,-1,-1,-1
"067902",60,64,-1,-1,50,73,50,54,64,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,48,49,53,58,42,44,51,58,59,56,54,42,-1,-1,-1,-1,.,-1,-1,-1,.,-1,.,-1,36,38,40,50,32,35,39,49,47,46,46,38,49,49,48,54,41,41,53,61,49,53,60,44,46,45,44,57,38,37,46,55,45,59,60,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,48,50,58,62,44,46,49,55,68,59,46,39,18,25,32,30,18,24,21,35,33,25,38,19,14,25,26,47,-1,25,21,33,-1,46,-1,-1,49,50,55,60,42,44,53,59,63,54,51,37
"067903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,83,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,39,42,43,47,37,39,43,46,35,45,44,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,33,41,39,30,34,35,36,29,36,34,27,41,43,42,43,38,41,50,51,33,38,52,44,32,31,32,36,32,34,38,38,24,35,47,29,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,42,44,51,36,37,38,41,36,52,35,20,12,14,18,18,12,12,16,17,18,22,17,10,-1,23,-1,19,-1,17,-1,21,-1,22,-1,-1,42,47,48,53,40,42,47,50,39,49,44,35
"067904",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,34,31,36,27,40,33,37,36,41,33,24,-1,-1,.,.,.,-1,-1,-1,.,-1,.,.,23,28,27,25,22,36,25,32,24,38,29,26,31,36,36,29,31,38,39,45,36,29,44,26,29,32,31,47,28,42,34,36,-1,47,-1,33,.,-1,.,.,.,.,.,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,30,32,25,42,22,42,25,29,36,55,-1,-1,7,10,12,-1,12,21,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,30,34,33,30,27,39,30,36,50,39,31,-1
"067907",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,28,33,32,20,23,27,35,35,27,20,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,19,25,26,31,12,22,23,31,29,21,22,18,31,33,27,37,20,28,40,43,31,-1,32,38,24,21,33,-1,-1,14,28,24,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,20,24,40,29,19,20,15,28,38,33,-1,-1,11,10,17,12,8,7,12,11,19,20,-1,-1,-1,24,-1,-1,-1,24,-1,22,-1,-1,-1,-1,27,30,32,39,23,27,28,38,41,27,17,29
"067908",.,-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,58,43,45,48,50,55,68,40,33,44,65,.,.,.,.,.,.,.,.,.,.,.,.,41,53,37,38,43,43,48,68,38,29,44,64,48,57,39,45,45,50,61,68,45,-1,55,86,35,50,-1,-1,46,50,44,60,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,.,43,60,50,44,52,50,49,68,-1,50,36,50,21,-1,-1,-1,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,48,61,43,42,48,51,58,70,44,35,45,73
"068802",-1,-1,.,.,-1,-1,-1,71,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,38,32,30,20,45,36,49,41,.,.,52,33,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,36,27,37,18,41,30,43,40,.,.,50,28,41,38,26,19,48,40,51,47,.,.,55,47,36,27,23,-1,45,33,44,39,.,.,45,32,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,35,25,34,23,41,33,46,34,.,.,47,17,8,-1,-1,-1,18,8,13,8,.,.,25,11,19,-1,-1,-1,29,13,26,15,.,.,-1,-1,39,33,34,26,45,38,50,40,.,.,54,34
"068803",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,-1,.,.,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,44,42,55,47,44,44,56,50,.,25,45,46,-1,-1,.,-1,-1,-1,-1,60,.,-1,-1,-1,38,32,-1,28,-1,35,38,42,.,-1,-1,32,45,45,44,39,42,46,61,56,.,15,51,55,35,38,67,50,39,43,43,44,.,25,54,28,.,-1,.,-1,.,-1,.,-1,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,42,40,69,56,46,42,51,43,.,38,38,39,-1,16,-1,-1,-1,20,26,24,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,49,47,55,47,47,48,62,53,.,28,39,59
"068901",41,44,49,62,29,41,43,42,42,38,39,32,61,68,72,72,52,66,66,61,67,72,41,72,39,33,60,-1,40,26,33,41,-1,-1,63,-1,25,30,30,36,20,29,29,32,29,31,24,22,16,19,20,25,9,19,20,23,20,21,16,10,17,22,20,29,15,24,20,24,18,22,18,18,27,31,29,35,20,29,33,35,24,27,30,27,23,27,26,32,19,27,26,29,26,27,23,21,38,42,39,33,23,33,46,43,42,44,-1,-1,13,16,14,16,16,22,16,17,4,4,24,21,24,28,31,37,20,28,25,29,34,34,18,18,12,15,14,22,9,14,14,16,17,19,12,10,4,13,3,13,4,15,3,13,9,17,3,14,35,40,42,48,25,36,39,42,38,42,29,28
"069901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,34,36,51,15,30,34,43,24,23,38,26,.,.,.,.,.,.,.,.,.,.,.,.,20,29,31,47,9,25,28,41,-1,17,38,27,24,35,-1,63,-1,30,33,48,-1,-1,59,26,20,30,31,46,8,25,26,39,-1,21,31,26,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,24,32,42,46,18,30,34,40,38,23,24,26,10,11,23,33,-1,9,14,26,-1,-1,-1,-1,-1,20,-1,-1,-1,25,-1,24,-1,-1,-1,-1,44,50,50,78,42,50,67,62,-1,-1,71,-1
"069902",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,40,34,47,32,40,41,51,47,43,36,25,-1,.,.,.,.,.,.,.,-1,.,.,.,31,36,29,38,29,38,39,45,32,53,29,29,39,47,44,47,38,47,47,58,34,36,50,39,28,31,26,-1,24,33,34,43,36,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,.,-1,-1,-1,-1,.,-1,.,.,34,31,23,47,25,32,33,41,65,-1,-1,-1,21,11,24,-1,-1,16,24,21,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,45,39,50,37,44,45,56,54,50,33,31
"070801",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,12,13,16,13,13,17,16,17,20,18,13,15,10,9,10,8,9,13,13,17,21,10,13,18,12,12,16,13,13,17,15,17,17,18,13,15,12,13,13,13,12,16,17,19,16,11,15,19,12,14,19,15,14,19,16,18,18,22,13,12,.,-1,.,.,.,-1,.,-1,.,.,.,-1,9,11,15,11,12,17,13,13,13,18,10,12,12,13,19,14,13,18,14,16,25,25,10,9,8,9,14,10,10,14,12,14,14,16,8,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,-1,-1,-1,22,22,19,38,-1,-1,-1
"070901",-1,-1,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,.,-1,-1,.,.,.,.,38,44,49,48,47,54,43,49,27,33,32,20,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,29,39,43,46,40,47,36,41,19,31,25,-1,43,43,56,46,48,52,50,53,28,27,48,20,25,33,38,42,35,38,28,38,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,32,46,43,50,44,55,35,45,27,37,-1,-1,-1,-1,-1,-1,19,63,11,-1,-1,.,-1,-1,-1,27,-1,38,25,30,-1,33,-1,-1,-1,-1,43,49,52,49,51,61,49,54,40,30,33,24
"070903",44,54,36,47,48,65,37,50,-1,78,-1,50,60,63,-1,-1,-1,-1,-1,63,-1,-1,-1,-1,55,73,-1,-1,-1,63,60,70,-1,-1,-1,-1,41,44,41,42,46,49,42,44,36,39,36,35,26,26,32,19,25,28,27,28,25,31,24,15,34,37,33,35,40,44,35,37,29,32,30,30,44,46,44,43,47,50,47,48,35,39,42,37,37,41,35,37,44,48,39,40,29,34,31,36,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,15,12,-1,-1,31,26,16,15,-1,-1,13,13,39,42,38,41,45,48,38,41,36,40,30,34,15,20,14,19,19,24,15,19,18,27,10,11,6,16,5,15,9,19,8,18,-1,17,8,18,55,58,55,59,57,58,54,58,50,50,50,42
"070905",-1,53,-1,-1,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,29,31,38,40,30,31,34,34,31,35,26,23,21,25,29,30,16,18,26,22,35,40,-1,-1,27,30,36,37,29,30,31,32,28,33,24,23,31,32,38,37,30,30,38,40,27,29,26,28,28,31,36,39,30,31,32,34,29,33,25,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,9,6,11,11,15,13,13,10,-1,-1,16,-1,28,30,38,43,30,32,29,28,34,42,26,18,15,16,21,23,19,20,19,19,20,22,19,12,8,14,15,12,11,23,6,15,24,-1,-1,-1,35,33,45,43,35,34,39,38,38,40,28,25
"070907",47,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,40,36,35,39,34,34,45,39,34,39,37,24,17,18,35,-1,18,-1,19,19,-1,-1,-1,-1,30,32,33,37,27,28,36,32,25,39,28,17,40,38,32,38,34,36,50,42,-1,46,45,32,35,32,28,41,34,36,40,36,36,32,33,31,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,33,39,40,34,33,40,36,50,30,28,17,18,15,26,18,13,16,24,19,26,19,-1,-1,-1,17,-1,-1,-1,17,-1,14,-1,-1,-1,-1,49,44,39,44,39,42,57,47,38,52,48,34
"070908",57,51,57,54,51,51,60,56,61,57,68,33,72,72,70,86,75,75,66,74,65,75,94,42,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,55,56,60,64,55,58,57,58,54,61,52,40,44,49,43,66,43,48,53,52,41,58,50,30,40,38,45,47,40,41,40,41,38,44,43,23,57,57,59,60,54,57,61,61,47,57,59,46,45,44,46,50,46,47,47,47,43,49,44,30,43,52,70,70,38,60,41,48,-1,-1,-1,-1,21,17,21,15,34,31,22,19,-1,-1,15,17,54,56,60,67,55,59,52,55,61,65,45,34,26,27,30,35,27,29,28,29,28,33,21,16,11,22,14,32,13,21,13,21,8,32,17,14,58,61,64,67,58,61,60,61,57,64,53,45
"070909",53,33,-1,-1,64,41,60,44,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,31,23,34,39,41,36,37,29,24,37,34,28,24,-1,-1,23,42,30,28,36,-1,-1,-1,29,21,21,26,36,32,34,29,26,17,29,-1,37,43,-1,39,46,48,47,51,-1,30,50,43,30,28,-1,33,45,41,23,29,31,-1,38,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,58,31,-1,-1,-1,-1,-1,.,30,21,23,28,34,36,29,25,31,-1,-1,29,-1,11,-1,13,22,23,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,37,30,41,36,41,43,46,-1,-1,42,37
"070910",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,37,48,60,58,38,53,39,46,40,48,31,33,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,32,38,52,44,33,41,31,38,37,37,23,27,37,47,48,54,37,53,42,48,33,38,42,39,32,39,45,47,33,43,33,39,33,39,22,31,-1,-1,.,.,-1,-1,-1,-1,.,-1,.,-1,-1,13,-1,-1,-1,24,-1,22,-1,-1,-1,-1,38,49,68,61,39,53,36,45,45,56,23,25,14,26,36,45,15,33,14,23,25,35,8,13,13,29,34,41,11,30,18,25,-1,41,-1,-1,43,56,76,66,44,62,44,53,46,56,38,36
"070911",55,52,68,50,54,58,56,58,46,-1,63,31,64,60,78,71,68,68,59,60,71,-1,-1,42,-1,-1,-1,.,-1,-1,-1,-1,.,-1,.,-1,46,47,46,52,49,52,46,48,50,51,36,29,39,41,40,43,44,42,42,41,46,46,26,22,36,38,36,43,40,44,38,39,38,40,27,21,49,50,46,51,52,54,53,53,43,51,44,37,40,43,38,49,45,49,42,45,39,45,32,29,41,43,63,63,55,44,46,50,-1,-1,-1,-1,19,22,9,24,35,35,19,21,-1,18,16,13,43,44,46,52,46,50,40,43,58,51,28,21,19,22,20,26,28,30,20,21,25,23,11,12,9,21,8,20,9,23,9,18,11,24,8,19,53,55,53,58,55,59,52,53,60,60,43,32
"070912",51,57,50,59,45,53,58,59,53,63,44,40,62,77,-1,86,67,79,71,68,-1,75,-1,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,48,52,45,53,46,52,50,52,44,50,44,44,28,31,25,24,26,31,30,34,30,32,24,33,36,39,32,40,38,42,39,40,34,38,34,35,51,54,45,52,47,53,55,57,41,44,52,52,43,46,39,47,43,50,45,47,38,42,41,41,41,73,-1,70,54,73,47,80,-1,-1,-1,-1,32,33,26,37,30,44,36,36,-1,20,50,31,45,49,45,54,45,51,45,48,46,54,37,37,24,28,24,30,23,30,27,29,25,30,23,20,11,22,11,27,13,25,10,22,17,23,9,18,56,60,54,64,53,59,58,59,50,59,51,49
"070915",50,50,-1,-1,-1,-1,64,58,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,45,50,48,56,45,49,50,50,54,55,55,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,35,37,40,29,35,34,35,42,39,38,27,46,52,49,52,43,49,54,54,52,51,66,43,33,40,45,45,40,35,32,37,42,43,38,21,-1,-1,-1,.,-1,.,-1,-1,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,49,47,60,48,50,45,47,56,59,46,29,19,18,19,23,23,22,30,19,24,16,21,14,11,14,-1,-1,-1,11,13,11,-1,29,-1,-1,47,53,48,60,46,52,53,53,57,58,57,38
"071801",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,53,64,-1,-1,64,64,57,64,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,47,51,46,43,50,53,52,56,43,32,43,48,47,41,-1,-1,33,36,56,38,-1,-1,-1,-1,41,45,38,37,45,47,45,50,38,24,39,37,48,54,45,41,48,53,55,62,40,30,48,53,45,51,42,42,49,54,50,57,37,28,44,46,-1,.,.,.,-1,.,-1,.,.,.,.,.,30,33,16,28,34,41,33,44,-1,-1,32,31,45,48,48,44,51,53,47,50,47,35,39,41,29,32,23,26,30,39,34,44,27,-1,31,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,56,71,-1,65,53,70,62,83,78,-1,61
"071803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,51,-1,40,-1,46,33,22,56,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,49,-1,38,-1,50,29,21,56,70,.,.,31,54,-1,-1,-1,-1,38,27,41,71,.,.,45,51,-1,40,-1,46,30,20,57,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,-1,-1,-1,-1,-1,-1,-1,50,-1,.,.,63,48,-1,-1,-1,-1,-1,-1,74,74,.,.,47,52,-1,42,-1,55,25,22,57,71,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,.,-1,.,-1,-1,-1,.,.,.
"071804",.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,31,23,24,33,-1,42,42,23,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,30,22,25,-1,-1,41,36,16,33,.,.,18,26,-1,-1,-1,-1,47,36,16,28,.,.,20,30,23,25,-1,-1,40,42,20,33,.,.,.,-1,.,.,.,.,.,.,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,28,37,-1,-1,-1,-1,36,51,31,40,.,.,20,33,-1,26,42,-1,41,36,21,37,.,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,.,.,83,-1,.,.,-1,-1,-1,-1,-1,-1,.,.
"071806",33,75,-1,-1,32,67,62,74,-1,-1,-1,-1,62,82,-1,86,50,89,62,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,44,49,45,56,47,54,47,49,39,48,47,34,41,34,41,45,42,40,48,34,53,44,43,23,41,45,41,54,44,51,42,45,36,43,44,28,45,49,38,52,46,52,49,51,27,38,56,41,44,48,44,56,47,54,46,48,38,49,47,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,26,27,34,38,40,22,27,-1,-1,25,11,44,48,50,59,47,56,44,46,51,57,39,29,28,33,25,40,34,39,27,32,23,30,28,20,9,18,17,29,13,21,9,17,-1,31,-1,10,46,54,51,54,46,58,49,53,41,40,49,42
"071807",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,16,38,24,35,25,33,29,-1,-1,26,18,.,.,.,.,.,.,.,.,.,.,.,.,21,17,32,26,33,26,30,27,-1,-1,23,19,27,19,30,28,41,28,29,29,-1,-1,28,-1,24,16,37,25,34,25,33,29,-1,-1,26,18,.,.,.,.,.,.,.,.,.,.,.,.,17,14,22,22,28,22,25,24,-1,-1,26,17,20,11,53,-1,24,18,39,30,-1,-1,-1,-1,20,14,28,26,30,22,26,24,-1,-1,24,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.
"071809",-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,50,62,54,77,56,70,57,70,.,.,54,60,-1,-1,-1,.,71,-1,-1,-1,.,.,.,-1,42,51,52,77,47,63,48,58,.,.,44,56,48,67,53,75,51,73,54,76,.,.,58,63,47,61,53,74,54,69,55,69,.,.,52,58,.,.,.,.,.,.,.,.,.,.,.,.,27,43,-1,-1,50,54,32,54,.,.,-1,71,52,56,56,79,61,66,59,63,.,.,50,58,31,30,-1,-1,45,41,32,41,.,.,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,73,67,-1,-1,73,75,73,75,.,.,-1,-1
"071810",-1,.,.,.,-1,.,-1,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,16,28,.,55,15,29,24,37,.,20,33,26,-1,-1,.,.,-1,-1,-1,-1,.,.,-1,-1,13,25,.,55,14,27,23,34,.,16,32,25,21,28,.,56,16,26,31,42,.,21,39,33,16,28,.,53,15,29,25,37,.,20,32,27,.,-1,.,.,.,-1,.,-1,.,.,.,.,-1,-1,.,-1,-1,-1,-1,13,.,-1,-1,-1,10,29,.,54,12,31,16,32,.,19,25,18,-1,17,.,43,-1,12,13,24,.,-1,-1,16,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,83,-1,-1,-1,-1,.,-1,-1,.
"071901",39,52,60,100,36,50,36,58,-1,-1,-1,-1,63,-1,-1,-1,-1,-1,75,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,39,40,43,43,39,42,38,39,44,49,36,31,41,47,44,-1,35,33,52,50,-1,-1,-1,-1,37,38,40,41,38,41,35,37,42,46,34,29,41,43,43,44,39,43,42,43,40,46,42,38,38,40,42,43,39,42,37,39,44,48,36,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,13,11,19,20,11,12,10,12,17,12,37,38,42,43,40,42,33,35,48,52,31,24,17,19,21,20,19,22,15,16,24,30,17,12,6,18,9,17,8,21,6,18,11,19,-1,14,50,43,55,59,51,44,52,44,55,58,34,32
"071902",53,55,61,58,47,53,58,56,53,63,51,43,73,75,70,72,72,79,71,74,71,74,73,72,42,51,62,51,54,60,47,50,43,56,42,55,41,45,42,47,40,45,44,47,40,46,41,36,35,40,36,40,31,37,39,43,42,44,32,28,33,35,35,38,33,38,36,38,32,35,34,29,43,46,42,45,39,45,49,50,36,42,46,42,39,43,40,44,38,43,42,44,38,43,39,34,48,35,50,44,44,36,47,38,46,54,-1,33,17,20,16,17,22,28,20,22,12,14,23,21,40,44,43,48,40,45,40,43,45,49,35,30,21,24,22,26,22,26,23,24,24,29,24,17,8,20,9,21,10,23,10,21,10,20,8,19,59,63,60,66,55,60,62,64,58,66,55,49
"071903",-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,40,47,46,39,48,35,39,38,41,31,34,-1,.,.,.,.,.,.,.,.,.,-1,.,33,39,45,45,37,47,34,38,36,41,29,33,36,44,44,44,38,50,39,44,29,35,36,44,34,40,46,46,38,48,35,38,38,41,31,34,.,.,.,.,.,.,.,.,.,.,.,.,19,24,21,23,26,40,22,24,12,10,29,27,34,37,49,49,39,47,32,34,47,48,26,26,20,24,28,29,27,38,21,24,23,23,23,24,5,13,12,25,10,19,7,14,-1,16,-1,14,63,71,-1,-1,38,56,60,69,-1,-1,-1,-1
