DISTRICT,D200A001S15R,D200AC01S15R,D200AM01S15R,D200AR01S15R,D200AS01S15R,D200AW01S15R,D300A001S15R,D300AC01S15R,D300AM01S15R,D300AR01S15R,D300AS01S15R,D300AW01S15R,D400A001S15R,D400AC01S15R,D400AM01S15R,D400AR01S15R,D400AS01S15R,D400AW01S15R,DA00A001S15R,DA00AC01S15R,DA00AM01S15R,DA00AR01S15R,DA00AS01S15R,DA00AW01S15R,DB00A001S15R,DB00AC01S15R,DB00AM01S15R,DB00AR01S15R,DB00AS01S15R,DB00AW01S15R,DE00A001S15R,DE00AC01S15R,DE00AM01S15R,DE00AR01S15R,DE00AS01S15R,DE00AW01S15R,DF00A001S15R,DF00AC01S15R,DF00AM01S15R,DF00AR01S15R,DF00AS01S15R,DF00AW01S15R,DH00A001S15R,DH00AC01S15R,DH00AM01S15R,DH00AR01S15R,DH00AS01S15R,DH00AW01S15R,DI00A001S15R,DI00AC01S15R,DI00AM01S15R,DI00AR01S15R,DI00AS01S15R,DI00AW01S15R,DL00A001S15R,DL00AC01S15R,DL00AM01S15R,DL00AR01S15R,DL00AS01S15R,DL00AW01S15R,DM00A001S15R,DM00AC01S15R,DM00AM01S15R,DM00AR01S15R,DM00AS01S15R,DM00AW01S15R,DR00A001S15R,DR00AC01S15R,DR00AM01S15R,DR00AR01S15R,DR00AS01S15R,DR00AW01S15R,DS00A001S15R,DS00AC01S15R,DS00AM01S15R,DS00AR01S15R,DS00AS01S15R,DS00AW01S15R,DW00A001S15R,DW00AC01S15R,DW00AM01S15R,DW00AR01S15R,DW00AS01S15R,DW00AW01S15R
"220904",77,94,-1,73,91,-1,96,100,-1,91,100,.,67,-1,.,86,-1,-1,75,77,86,75,74,67,71,72,85,71,76,54,75,76,86,75,72,65,79,78,89,80,73,74,78,78,88,78,71,76,91,-1,-1,100,-1,-1,65,57,79,68,36,67,71,76,83,70,74,59,68,69,83,68,64,57,46,69,63,45,53,-1,76,91,76,74,89,42
"220905",78,82,80,77,86,70,64,71,74,58,72,60,74,88,83,71,70,-1,68,70,73,67,71,62,58,59,64,58,62,52,65,66,72,65,67,59,71,70,76,71,69,69,68,70,74,68,70,62,68,67,60,74,67,54,54,51,53,56,37,55,65,70,71,64,73,54,58,60,64,58,61,51,32,39,33,33,37,17,86,89,86,86,89,80
"220906",91,93,91,91,90,86,96,97,98,95,97,96,87,-1,-1,83,-1,-1,90,91,89,90,89,87,78,76,78,80,75,76,73,73,70,75,72,70,91,91,91,93,88,91,78,79,75,79,78,75,88,81,-1,97,-1,-1,53,49,38,55,56,52,88,91,86,88,89,84,71,72,66,72,74,64,65,71,67,66,61,59,94,95,93,95,92,92
"220907",88,89,94,89,91,78,91,90,96,92,89,89,71,65,100,73,75,-1,87,84,92,89,87,80,78,72,85,81,78,72,76,72,86,78,76,66,88,84,93,91,85,86,81,78,89,83,81,74,80,76,82,83,77,75,64,55,71,69,55,59,85,85,91,86,89,75,69,64,82,73,67,56,44,43,54,46,49,29,90,88,94,91,90,83
"220908",88,86,91,89,91,87,92,91,98,92,90,91,77,-1,-1,78,-1,100,84,81,85,85,83,82,78,73,81,79,77,79,75,71,79,77,75,73,86,82,86,88,83,87,79,75,81,81,80,75,74,52,-1,80,64,84,61,47,63,65,52,65,81,80,84,82,84,77,67,62,71,69,68,63,41,40,45,43,45,32,89,89,89,90,88,86
"220910",85,89,89,90,64,77,68,67,-1,62,-1,-1,83,-1,.,-1,-1,.,69,68,77,70,68,63,66,64,74,68,59,61,66,65,76,67,63,58,73,68,78,74,69,74,65,63,74,66,66,59,-1,.,.,-1,.,-1,50,40,69,56,26,44,65,68,76,65,68,51,56,56,68,56,49,46,38,46,50,35,48,20,78,80,84,77,81,72
"220912",77,77,81,78,78,70,86,88,90,86,87,80,90,-1,-1,86,-1,-1,69,70,73,71,69,62,62,64,67,62,60,53,64,64,71,66,60,56,74,71,77,76,69,70,72,69,77,74,68,65,74,75,-1,74,85,78,63,55,55,69,40,63,66,68,70,66,69,54,56,57,63,58,53,44,40,41,48,40,49,22,79,80,82,80,82,68
"220914",88,89,100,91,100,68,92,88,78,94,95,100,-1,-1,-1,-1,-1,-1,82,79,81,82,90,78,73,69,74,72,85,73,76,71,76,76,86,72,85,79,81,85,92,84,78,69,87,79,81,77,63,-1,.,67,-1,-1,67,42,63,72,-1,81,80,80,80,79,89,74,67,57,71,67,80,55,48,52,-1,51,65,-1,86,86,81,86,95,80
"220915",91,90,100,91,93,89,94,100,-1,94,-1,-1,-1,-1,.,-1,.,.,82,82,82,83,77,80,92,100,-1,87,-1,100,75,75,74,77,67,74,83,81,84,86,74,85,77,73,76,79,70,77,88,83,-1,94,86,-1,58,50,-1,63,-1,66,80,82,79,80,80,76,66,68,68,67,56,63,45,56,47,46,20,45,82,83,83,84,78,80
"220916",89,89,88,91,91,84,93,94,98,92,95,91,81,76,93,80,82,84,88,90,93,88,91,82,84,84,90,84,88,76,84,85,90,84,87,76,90,90,95,90,90,87,85,87,90,85,87,79,87,87,91,85,92,88,67,67,74,69,67,59,87,90,91,86,91,77,77,79,85,77,82,66,64,70,75,64,77,42,92,94,95,92,94,85
"220917",70,-1,.,75,-1,-1,63,-1,-1,71,-1,-1,.,.,.,.,.,.,67,63,75,69,65,66,55,-1,-1,63,-1,-1,65,59,73,67,62,65,72,65,78,74,67,74,67,62,78,69,64,66,64,-1,-1,58,-1,-1,55,42,63,61,31,58,63,61,73,64,63,58,58,51,67,60,52,60,23,23,54,22,21,15,68,67,65,69,69,67
"220918",85,85,88,86,90,77,84,88,92,82,90,77,79,89,-1,78,-1,69,81,82,85,80,88,69,73,72,80,72,85,61,73,75,81,73,83,59,83,81,87,84,87,77,77,77,84,76,85,64,83,81,92,85,88,70,55,43,64,60,57,47,78,83,84,77,88,61,64,65,73,65,75,45,38,45,38,38,55,17,85,87,87,85,91,73
"220919",99,100,100,98,100,100,100,99,100,100,100,100,100,-1,-1,100,-1,.,99,99,99,98,99,98,97,96,100,97,96,100,94,100,100,87,100,100,99,98,99,99,99,99,98,96,100,98,98,99,97,100,-1,94,-1,-1,92,100,-1,90,83,100,98,99,99,98,99,96,93,91,98,92,95,93,91,91,100,89,98,86,98,99,99,98,99,97
"220920",84,82,92,83,85,87,85,85,89,86,88,80,86,-1,-1,82,-1,-1,78,78,82,79,79,70,72,67,79,71,83,72,73,71,78,74,72,66,82,77,88,84,77,78,75,73,79,75,74,70,88,-1,-1,91,-1,-1,60,56,45,64,44,62,75,79,78,74,81,63,65,63,72,66,68,52,50,58,33,53,52,31,80,83,84,82,81,68
"221801",82,78,76,87,70,85,89,80,83,94,77,90,65,83,-1,50,-1,-1,78,70,76,83,71,75,67,51,60,73,63,70,69,56,63,77,57,67,79,70,73,86,71,79,75,64,73,81,67,72,78,70,100,89,73,-1,64,48,92,71,37,60,76,69,80,81,72,69,60,46,56,68,54,53,51,38,65,59,40,43,81,75,79,86,75,75
"221901",80,84,83,80,78,70,82,89,88,80,72,90,58,.,.,-1,.,-1,75,78,84,75,75,63,64,66,71,64,64,55,68,71,80,69,67,56,77,78,85,78,74,70,69,72,82,70,70,55,74,73,-1,76,71,64,49,47,50,50,50,46,72,78,83,72,76,57,58,60,70,58,63,39,38,40,59,40,40,20,83,87,90,83,84,74
"221904",70,-1,-1,77,-1,-1,.,.,.,.,.,.,-1,.,.,-1,.,.,73,76,77,75,75,58,63,-1,-1,75,-1,.,65,73,65,67,68,49,77,79,76,79,81,65,65,71,56,69,65,45,100,-1,-1,-1,-1,.,56,-1,-1,64,.,-1,69,72,77,72,69,51,57,61,57,60,64,32,32,45,-1,32,39,-1,76,78,82,77,79,63
"221905",-1,-1,.,-1,-1,-1,-1,.,.,-1,.,-1,.,.,.,.,.,.,78,78,81,79,88,63,-1,.,.,.,-1,.,69,73,71,68,88,50,83,74,88,85,87,78,60,.,.,-1,-1,-1,.,.,.,.,.,.,-1,.,.,-1,.,-1,72,82,75,71,89,53,64,65,80,63,67,-1,-1,-1,-1,-1,.,.,79,79,81,81,85,63
"221911",86,-1,-1,100,-1,-1,100,-1,-1,-1,-1,.,.,.,.,.,.,.,88,83,95,91,83,85,100,.,-1,-1,-1,.,81,69,93,85,80,75,89,83,97,92,82,90,80,59,92,82,89,89,-1,.,.,-1,.,-1,-1,.,.,-1,.,.,86,82,93,89,84,80,71,62,93,77,64,54,49,-1,-1,60,-1,36,89,85,97,92,83,85
"221912",87,94,100,88,67,81,96,89,-1,96,100,100,100,-1,.,-1,-1,.,91,89,96,93,79,88,89,94,-1,93,80,71,84,82,89,85,71,85,92,88,99,95,72,92,87,86,97,89,68,86,81,-1,-1,88,-1,-1,67,-1,.,80,-1,-1,90,91,94,91,85,86,74,71,92,77,54,65,55,50,-1,65,-1,48,92,90,96,94,81,89
"222901",-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,86,81,87,78,59,.,.,.,.,.,.,70,100,70,75,67,-1,88,78,100,92,75,-1,78,92,83,83,76,-1,.,.,.,.,.,.,-1,.,.,-1,.,.,78,92,73,84,80,46,68,-1,-1,70,-1,56,-1,.,.,-1,.,.,87,78,-1,93,83,86
"223901",84,-1,-1,77,-1,.,-1,.,.,-1,.,.,.,.,.,.,.,.,60,71,70,59,53,50,50,53,67,54,-1,-1,55,64,67,55,47,46,66,73,75,67,53,62,58,68,69,57,51,50,-1,.,.,-1,-1,.,41,52,64,43,28,-1,55,68,65,52,53,39,46,57,60,43,41,29,27,-1,-1,34,-1,-1,73,84,73,71,72,54
"223902",100,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,72,84,90,71,60,60,-1,-1,.,-1,.,.,68,80,87,67,57,50,72,77,81,74,53,67,65,80,86,62,68,45,-1,.,.,-1,.,-1,-1,.,.,-1,.,-1,73,93,100,68,67,50,58,69,88,56,-1,42,62,-1,-1,75,-1,-1,84,90,100,87,-1,79
"223904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,59,86,75,59,73,.,.,.,.,.,.,61,43,78,67,-1,70,71,60,100,76,50,71,53,28,-1,60,53,57,.,.,.,.,.,.,36,-1,-1,43,-1,-1,71,58,71,75,69,75,53,32,71,59,-1,58,21,-1,-1,-1,-1,-1,85,79,100,88,67,88
"224901",-1,-1,.,-1,.,.,-1,.,.,-1,.,.,.,.,.,.,.,.,79,74,89,77,70,90,.,.,.,.,.,.,71,63,90,68,62,86,78,82,89,73,69,92,79,89,86,71,67,100,-1,.,.,-1,.,-1,.,.,.,.,.,.,79,67,90,80,71,89,71,65,91,66,67,83,-1,.,-1,-1,.,-1,79,68,92,81,71,86
"224902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,80,75,81,91,80,.,.,.,.,.,.,77,82,-1,73,80,100,91,72,-1,97,100,100,73,-1,.,73,83,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,88,-1,68,85,67,77,79,71,74,82,83,-1,.,.,-1,-1,.,83,86,75,82,94,77
"225902",85,89,-1,89,-1,-1,76,90,100,64,73,-1,.,.,.,.,.,.,78,77,83,77,81,74,71,65,68,73,77,66,76,74,81,75,79,72,80,75,83,81,78,81,76,75,84,75,79,74,86,-1,-1,86,-1,-1,63,55,73,65,54,65,76,80,82,74,83,67,68,65,73,69,67,62,53,67,59,50,50,48,88,92,88,88,91,79
"225905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,21,100,67,33,58,-1,.,.,-1,.,-1,50,19,100,67,-1,50,50,-1,.,63,-1,64,56,26,100,70,-1,56,.,.,.,.,.,.,43,-1,-1,60,-1,-1,56,-1,100,71,45,54,44,-1,-1,60,-1,36,-1,-1,.,-1,.,-1,46,-1,-1,56,-1,-1
"225906",100,-1,.,100,-1,.,100,-1,.,100,-1,.,.,.,.,.,.,.,87,90,87,90,80,76,79,83,-1,83,-1,-1,83,89,86,87,73,62,89,91,92,92,78,87,83,88,88,85,75,74,100,-1,-1,-1,-1,-1,70,87,-1,76,42,54,84,89,81,87,83,68,72,80,60,76,65,52,52,86,-1,44,75,-1,89,91,87,92,84,78
"225907",-1,-1,.,-1,.,.,100,-1,.,-1,.,-1,.,.,.,.,.,.,75,64,100,79,83,66,75,-1,.,-1,-1,-1,69,56,-1,75,82,57,82,69,100,85,89,84,66,57,-1,72,80,52,100,-1,.,-1,-1,-1,52,-1,.,63,-1,43,67,61,100,74,79,47,54,42,.,62,58,42,31,-1,.,40,-1,-1,82,69,100,85,88,77
"226801",73,100,-1,70,-1,-1,86,-1,-1,88,-1,-1,.,.,.,.,.,.,69,60,85,74,63,56,60,-1,-1,68,-1,53,64,52,76,69,65,52,68,58,83,73,55,62,60,40,78,67,52,52,.,.,.,.,.,.,34,-1,-1,41,-1,-1,69,63,87,74,69,49,55,46,77,62,47,37,43,-1,67,42,-1,-1,80,80,91,84,74,63
"226901",79,-1,.,100,-1,.,-1,.,.,-1,.,.,.,.,.,.,.,.,88,83,96,89,86,90,.,.,.,.,.,.,82,75,88,79,94,87,92,86,92,94,86,95,85,70,100,86,93,91,-1,-1,-1,-1,.,.,-1,-1,.,-1,.,.,85,80,100,84,86,84,75,69,100,76,63,71,64,.,.,75,-1,-1,89,89,94,89,85,90
"226903",78,74,73,81,76,76,90,96,92,90,82,92,80,-1,-1,-1,-1,.,73,76,71,74,73,67,69,66,63,72,68,64,66,68,61,67,63,59,76,77,76,78,71,75,68,70,65,69,66,62,78,82,-1,83,71,-1,45,38,34,49,36,47,70,75,67,71,74,60,53,56,52,55,52,41,37,42,34,40,36,17,83,88,82,83,85,77
"226905",100,-1,.,-1,-1,.,-1,.,.,-1,.,.,.,.,.,.,.,.,80,86,100,84,57,58,.,.,.,.,.,.,69,77,100,75,-1,35,85,86,100,89,62,80,77,79,100,80,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,75,85,100,80,53,39,67,73,100,69,54,-1,53,-1,-1,-1,.,-1,79,88,100,84,55,60
"226906",100,-1,.,100,.,-1,-1,-1,.,-1,.,.,-1,-1,.,-1,.,.,94,90,99,97,84,97,100,-1,-1,-1,.,.,79,57,92,90,60,76,94,89,100,97,82,97,86,73,100,94,65,84,.,.,.,.,.,.,56,-1,-1,-1,.,-1,94,90,98,97,85,96,82,71,97,90,54,83,86,86,-1,93,-1,.,96,94,99,97,88,99
"226907",94,-1,-1,91,-1,-1,88,-1,.,-1,-1,.,.,.,.,.,.,.,69,73,85,67,82,49,73,-1,.,75,-1,-1,65,69,87,63,79,40,72,73,86,71,82,54,66,68,74,66,78,49,-1,-1,.,-1,.,.,32,75,-1,23,-1,-1,66,73,83,64,82,45,54,57,76,53,72,29,32,32,-1,34,44,-1,70,76,89,67,85,48
"226908",-1,-1,.,-1,.,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,82,75,90,88,70,78,.,.,.,.,.,.,79,82,80,81,79,63,88,71,100,95,83,85,82,86,78,86,67,76,-1,.,.,-1,.,.,39,-1,-1,50,-1,-1,77,78,85,82,57,70,70,70,87,78,44,44,61,70,-1,59,-1,-1,83,68,100,90,72,78
"227803",100,-1,-1,100,.,100,88,100,-1,86,-1,-1,.,.,.,.,.,.,71,69,79,78,46,58,56,-1,-1,55,-1,71,62,59,80,70,33,41,69,62,72,78,34,63,62,55,72,72,37,45,-1,.,.,-1,.,-1,45,31,-1,57,-1,31,73,75,93,78,67,54,55,48,64,66,28,37,50,-1,-1,43,-1,-1,93,97,100,94,87,87
"227804",92,-1,.,92,-1,88,95,88,-1,97,100,88,.,.,.,.,.,.,89,90,98,89,95,78,76,70,-1,79,80,64,82,82,100,82,94,71,91,89,100,91,97,85,85,85,94,84,97,75,.,.,.,.,.,.,72,75,-1,74,86,62,86,91,95,87,93,69,75,74,95,76,89,54,53,-1,-1,56,-1,-1,94,97,100,94,97,80
"227805",100,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,79,85,100,76,89,73,79,85,100,76,89,72,79,85,100,76,89,73,85,73,100,85,86,95,88,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,73,100,100,68,91,59,62,80,100,57,71,43,83,-1,.,-1,-1,-1,-1,.,.,-1,.,.
"227806",-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,58,50,65,-1,62,43,-1,-1,78,-1,-1,34,-1,-1,46,-1,-1,64,60,-1,73,-1,71,37,-1,-1,40,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,51,56,-1,54,-1,-1,35,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,.,79,89,-1,79,-1,100
"227814",100,-1,.,-1,-1,-1,96,100,-1,96,100,83,.,.,.,.,.,.,96,95,100,95,100,92,92,-1,.,88,-1,-1,.,.,.,.,.,.,95,92,100,95,100,93,95,95,100,94,100,91,-1,-1,.,-1,-1,.,.,.,.,.,.,.,97,100,100,95,100,91,85,-1,-1,88,-1,67,54,-1,-1,-1,.,-1,96,94,100,96,100,93
"227816",90,89,100,89,100,82,94,90,100,94,95,94,.,.,.,.,.,.,81,79,85,82,88,71,80,80,79,79,93,77,74,72,84,75,81,62,83,78,83,85,86,80,74,72,80,76,83,60,100,-1,-1,-1,-1,.,56,51,73,58,57,47,78,79,88,79,90,61,67,63,76,69,75,52,55,50,80,56,62,43,88,87,98,90,93,76
"227817",-1,-1,.,-1,.,-1,100,.,.,-1,.,-1,.,.,.,.,.,.,70,79,.,73,53,59,67,86,.,63,-1,70,69,78,.,73,47,59,73,81,.,75,-1,67,69,80,.,73,54,56,-1,.,.,-1,.,.,55,64,.,56,-1,52,68,77,.,72,58,50,60,71,.,62,-1,56,-1,-1,.,-1,-1,.,83,.,.,100,.,-1
"227819",-1,.,.,-1,.,-1,-1,.,.,-1,.,-1,.,.,.,.,.,.,86,93,.,85,.,83,86,100,.,82,.,83,79,88,.,76,.,77,87,92,.,85,.,86,84,91,.,83,.,76,.,.,.,.,.,.,68,-1,.,72,.,-1,86,94,.,85,.,81,78,92,.,77,.,68,47,-1,.,67,.,-1,94,-1,.,91,.,100
"227820",75,-1,.,80,.,-1,83,-1,-1,-1,-1,.,.,.,.,.,.,.,78,75,91,77,87,78,85,77,-1,88,-1,83,78,76,91,76,86,77,80,74,91,80,84,86,78,75,90,77,87,77,.,.,.,.,.,.,64,58,85,63,72,65,76,77,91,74,91,71,70,65,86,69,77,72,47,57,-1,52,-1,29,89,-1,-1,86,-1,100
"227821",39,-1,.,50,.,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,75,73,.,83,.,52,43,-1,.,63,.,-1,59,-1,.,68,.,-1,76,73,.,80,.,68,68,73,.,79,.,42,.,.,.,.,.,.,33,.,.,-1,.,-1,74,73,.,84,.,40,57,41,.,68,.,32,46,-1,.,50,.,-1,83,84,.,88,.,62
"227824",-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,66,72,83,68,50,51,64,71,75,68,54,-1,67,72,83,68,50,52,68,69,92,71,40,61,67,72,84,68,50,53,.,.,.,.,.,.,55,67,86,52,24,46,65,76,72,66,61,43,61,67,81,62,40,49,59,89,83,48,71,-1,76,-1,-1,75,-1,-1
"227825",-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,93,88,76,79,54,72,100,-1,78,-1,-1,76,92,87,75,78,54,76,90,86,75,65,61,77,92,89,75,79,55,-1,.,.,-1,.,.,77,92,91,72,80,56,78,96,90,76,92,48,67,87,80,65,67,51,80,-1,-1,-1,-1,-1,96,100,100,89,100,-1
"227826",-1,.,.,-1,.,.,-1,.,.,-1,.,.,.,.,.,.,.,.,77,.,.,77,.,.,-1,.,.,-1,.,.,64,.,.,64,.,.,74,.,.,74,.,.,65,.,.,65,.,.,.,.,.,.,.,.,50,.,.,50,.,.,80,.,.,80,.,.,53,.,.,53,.,.,-1,.,.,-1,.,.,93,.,.,93,.,.
"227827",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"227901",91,92,93,91,96,87,91,92,96,91,91,89,93,-1,.,87,100,100,79,81,85,79,80,71,67,69,68,68,68,58,68,70,77,69,67,58,81,81,85,82,78,77,72,74,81,72,72,62,78,83,79,78,86,65,57,57,65,59,44,52,77,81,84,77,82,66,61,63,72,62,62,47,53,55,55,56,54,35,95,96,96,95,96,90
"227904",84,84,90,85,85,74,91,95,98,90,92,84,78,75,100,80,71,63,80,79,84,81,84,70,72,69,77,73,82,58,71,70,79,73,75,59,82,79,86,84,82,75,75,74,81,77,78,65,80,81,-1,81,82,71,61,59,69,65,48,56,77,79,83,78,85,65,65,61,72,67,71,49,38,34,53,41,51,18,90,89,94,91,93,83
"227907",65,52,58,68,75,63,83,78,100,84,58,92,100,-1,-1,100,-1,.,62,64,65,64,59,50,58,58,53,61,56,53,59,61,63,61,55,47,66,66,68,69,56,60,60,64,68,62,57,47,63,-1,-1,60,-1,-1,44,44,58,47,32,34,58,62,62,59,62,41,50,52,56,53,47,37,25,28,22,24,42,-1,77,79,79,78,78,63
"227909",97,97,96,99,94,98,98,98,100,99,98,97,-1,.,.,-1,.,-1,97,96,99,98,98,95,97,85,100,100,100,100,93,92,100,94,92,90,98,95,99,99,97,97,95,94,98,97,96,89,96,-1,-1,100,-1,-1,85,76,-1,88,70,93,97,97,99,97,99,93,87,80,95,90,91,77,82,80,91,85,82,71,97,96,100,98,99,95
"227910",79,89,86,78,87,57,75,75,80,69,92,-1,-1,-1,-1,-1,.,.,66,74,77,65,68,54,62,69,72,61,64,46,65,73,77,63,65,53,71,76,81,70,66,64,66,75,78,64,68,55,66,63,.,67,-1,-1,51,57,62,52,44,43,62,73,73,60,69,45,56,66,69,54,56,42,36,50,43,31,41,21,72,80,77,73,68,59
"227912",83,100,-1,75,-1,-1,100,-1,.,100,.,-1,-1,-1,.,-1,.,.,89,88,86,89,91,91,64,-1,-1,71,.,-1,81,76,84,83,73,92,91,87,88,93,86,94,84,85,79,85,79,95,-1,-1,.,-1,-1,-1,62,46,-1,75,-1,-1,88,89,84,85,95,89,72,69,62,70,80,82,81,89,-1,76,-1,86,91,89,90,91,94,92
"227913",97,98,100,97,96,100,98,99,100,98,97,97,-1,-1,.,-1,.,-1,95,95,97,94,96,93,87,82,88,82,100,100,80,79,83,79,85,80,96,95,98,96,96,96,86,86,90,85,91,86,94,100,-1,93,100,-1,63,58,77,63,52,72,94,94,96,93,97,90,83,85,91,81,90,77,78,78,71,78,87,75,97,96,98,97,98,94
"228901",93,100,-1,87,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,83,87,80,84,94,67,61,-1,-1,69,-1,-1,76,84,79,76,87,57,84,87,76,85,90,69,88,90,100,88,100,75,-1,.,.,.,-1,.,-1,.,.,-1,-1,-1,83,87,84,82,98,65,68,70,60,70,90,52,55,-1,.,-1,.,-1,83,89,74,83,94,66
"228903",63,-1,-1,74,-1,71,-1,-1,.,-1,-1,.,.,.,.,.,.,.,59,53,59,63,57,50,48,38,46,54,47,33,54,47,57,59,50,45,60,49,61,67,49,55,60,56,71,63,51,47,-1,.,-1,-1,-1,.,35,40,70,35,-1,-1,58,58,57,59,65,43,49,43,53,53,49,39,26,22,-1,28,-1,-1,63,60,60,66,65,54
"228904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,84,85,51,50,46,.,.,.,.,.,.,57,93,94,36,57,-1,64,89,83,59,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,58,81,86,47,54,-1,47,82,86,25,43,-1,-1,-1,-1,-1,-1,-1,60,83,85,51,48,46
"228905",-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,73,55,89,80,64,70,100,-1,.,100,-1,-1,72,50,88,79,61,75,73,62,-1,79,61,71,80,-1,.,92,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,73,-1,83,80,67,69,50,-1,-1,69,-1,.,-1,-1,-1,-1,-1,-1,70,50,89,77,63,64
"229901",-1,.,.,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,86,80,100,89,77,89,67,-1,.,100,-1,-1,83,74,100,87,77,82,88,77,100,91,81,93,100,100,-1,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,85,82,100,87,73,85,73,64,100,75,58,77,78,-1,-1,-1,.,-1,86,79,100,88,79,88
"229903",79,58,-1,89,100,-1,100,-1,-1,-1,-1,-1,.,.,.,.,.,.,77,75,85,77,80,72,64,64,80,64,67,56,71,73,81,69,79,63,80,73,90,82,78,83,80,82,100,77,71,82,89,-1,-1,90,100,-1,33,-1,.,-1,-1,-1,73,77,80,71,83,61,61,61,69,62,61,53,29,-1,.,31,.,-1,79,79,85,79,83,76
"229904",81,-1,-1,80,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,77,81,87,80,59,68,67,-1,-1,-1,-1,.,74,78,88,76,59,58,80,75,95,84,56,85,79,73,-1,83,-1,89,71,.,.,-1,-1,-1,71,-1,.,-1,.,-1,74,88,78,76,63,50,63,67,73,69,39,48,76,83,-1,85,-1,-1,77,81,88,80,59,66
"229905",-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,78,70,84,83,64,76,.,.,.,.,.,.,75,67,67,82,60,75,83,76,86,87,74,84,82,-1,.,86,.,-1,-1,.,.,-1,-1,-1,.,.,.,.,.,.,73,67,83,80,57,60,68,55,75,76,55,64,-1,.,.,-1,-1,-1,77,69,84,83,63,77
"229906",-1,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,67,70,62,64,69,82,54,-1,-1,50,-1,-1,57,62,50,54,63,71,73,68,67,72,73,100,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,63,71,58,58,67,70,57,57,47,54,62,82,37,-1,-1,29,-1,-1,69,69,67,65,75,79
"230901",79,78,-1,85,-1,-1,-1,.,.,-1,.,.,-1,.,.,-1,.,-1,72,75,84,73,64,60,58,52,56,59,50,73,67,70,77,69,55,55,75,77,90,80,55,64,66,76,83,71,67,-1,-1,.,.,-1,.,-1,45,-1,.,54,-1,-1,69,74,81,67,72,57,53,54,46,58,41,45,36,43,-1,39,-1,-1,74,80,92,75,63,63
"230902",81,77,90,82,75,75,80,-1,.,83,-1,-1,.,.,.,.,.,.,73,74,86,74,77,56,58,54,95,60,64,35,65,64,81,67,68,49,75,74,89,77,74,65,67,64,81,68,69,57,88,83,-1,100,-1,-1,37,46,-1,41,-1,21,71,74,83,72,79,47,53,49,67,56,56,36,18,-1,-1,20,-1,-1,77,80,85,78,83,61
"230903",86,83,-1,82,-1,-1,100,.,.,-1,-1,-1,.,.,.,.,.,.,74,71,81,76,62,75,67,67,-1,78,-1,-1,71,72,81,73,52,68,74,64,74,78,64,82,67,67,-1,75,-1,59,100,-1,-1,-1,-1,.,36,-1,-1,57,-1,-1,74,78,86,75,60,68,62,60,73,66,46,53,43,77,45,34,-1,-1,76,72,85,76,68,81
"230904",77,-1,-1,83,-1,-1,.,.,.,.,.,.,-1,.,.,-1,.,.,76,71,100,81,68,56,76,-1,-1,77,.,-1,73,72,100,76,71,41,77,62,100,88,53,59,72,-1,-1,63,100,-1,-1,.,.,-1,.,.,45,-1,-1,-1,.,-1,76,80,100,76,79,53,60,47,100,64,54,35,88,-1,.,-1,-1,-1,77,72,100,86,58,54
